shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-8001,#7689,1783908470076617711592,UPS,2026-08-18,shipped,2026-08-20T17:14:00-07:00
SS-8090,#7683,7676772190340438427978,FedEx,2026-08-18,in_transit,2026-08-23T18:13:00-04:00
SS-8093,#7600,5849825449481260,UPS,2026-08-18,delivered,2026-08-19T19:21:00-04:00
SS-8121,#7721,0599293784270103,FedEx,2026-08-18,delivered,2026-08-21T14:49:00-07:00
SS-8138,#7603,8508214862890233,UPS,2026-08-18,delivered,2026-08-20T15:54:00-05:00
SS-8278,#7618,7653269097384689500975,USPS,2026-08-18,delivery_exception,2026-08-23T20:48:00-07:00
SS-8311,#7633,1241272380468275670431,USPS,2026-08-18,in_transit,2026-08-19T12:44:00-07:00
SS-8424,#7729,6377805292407553,FedEx,2026-08-18,delivered,2026-08-19T07:51:00-05:00
SS-8554,#7655,5775847457054589,FedEx,2026-08-18,delivered,2026-08-20T15:06:00-05:00
SS-8576,#7698,84690819740056435023,FedEx,2026-08-18,delivered,2026-08-23T07:43:00-04:00
SS-8607,#7631,5156277963044836085456,USPS,2026-08-18,delivered,2026-08-19T11:06:00-05:00
SS-8660,#7671,0568761124912565,UPS,2026-08-18,in_transit,2026-08-21T13:17:00-07:00
SS-8683,#7668,4395873959232342,FedEx,2026-08-18,delivered,2026-08-20T18:11:00-07:00
SS-8771,#7718,70798632106133943945,UPS,2026-08-18,delivery_exception,2026-08-21T11:00:00-05:00
SS-8885,#7635,5040433335384951,USPS,2026-08-18,shipped,2026-08-21T20:07:00-04:00
SS-8926,#7666,9269335895138186550784,UPS,2026-08-18,delivered,2026-08-19T19:07:00-04:00
SS-8939,#7709,7225775458472629,USPS,2026-08-18,delivery_exception,2026-08-20T16:30:00-05:00
SS-8980,#7612,71824989808806782141,USPS,2026-08-18,delivered,2026-08-19T12:12:00-05:00
SS-9004,#7665,03845319807468235469,USPS,2026-08-18,delivery_exception,2026-08-19T21:42:00-07:00
SS-9024,#7677,5507740657955156239209,FedEx,2026-08-18,in_transit,2026-08-21T21:48:00-04:00
SS-9173,#7654,6720200953662195368900,USPS,2026-08-18,delivered,2026-08-19T15:41:00-07:00
SS-9183,#7678,4848647082139865462202,UPS,2026-08-18,delivered,2026-08-22T06:55:00-07:00
SS-9320,#7719,3329732396440282532676,FedEx,2026-08-18,delivered,2026-08-23T18:27:00-05:00
SS-9330,#7674,4932664322394612,FedEx,2026-08-18,delivered,2026-08-23T13:13:00-04:00
SS-9400,#7643,13860157117132194024,UPS,2026-08-18,shipped,2026-08-21T13:06:00-05:00
SS-9511,#7716,4117614215248319686364,USPS,2026-08-18,delivered,2026-08-23T13:57:00-04:00
SS-9514,#7679,7065934104062911,FedEx,2026-08-18,delivered,2026-08-21T16:39:00-04:00
SS-9518,#7699,1631297557261694,UPS,2026-08-18,delivered,2026-08-22T09:08:00-04:00
SS-9588,#7601,7205364991192856728502,UPS,2026-08-18,delivered,2026-08-22T13:04:00-07:00
SS-9648,#7723,88312497736772443435,USPS,2026-08-18,delivered,2026-08-21T19:35:00-07:00
SS-9678,#7642,6628973518962252756002,USPS,2026-08-18,delivered,2026-08-22T09:51:00-04:00
SS-9697,#7628,9926653619773173946248,FedEx,2026-08-18,delivered,2026-08-20T09:08:00-05:00
SS-9780,#7687,3203668642778626,UPS,2026-08-18,delivered,2026-08-23T06:27:00-07:00
SS-9795,#7619,4029363409412180525795,FedEx,2026-08-18,delivered,2026-08-20T10:37:00-05:00
SS-9899,#7672,3647921499010861647904,FedEx,2026-08-18,delivered,2026-08-20T20:38:00-07:00
SS-9907,#7649,65394503754807805383,UPS,2026-08-18,delivered,2026-08-22T14:53:00-05:00
SS-9918,#7696,65404492728090317883,UPS,2026-08-18,delivered,2026-08-20T18:55:00-05:00
SS-9961,#7636,04115488051093346533,USPS,2026-08-18,in_transit,2026-08-20T14:04:00-04:00
SS-9971,#7685,5691922051356397489250,FedEx,2026-08-18,delivered,2026-08-22T19:27:00-07:00
SS-9984,#7645,7560164262455462021354,USPS,2026-08-18,delivered,2026-08-23T07:29:00-05:00
SS-9993,#7626,27291367591644915321,USPS,2026-08-18,delivered,2026-08-20T12:43:00-04:00
SS-10001,#7676,5931169921353470,UPS,2026-08-18,delivered,2026-08-22T12:44:00-04:00
SS-10054,#7609,86985857491106672641,UPS,2026-08-18,in_transit,2026-08-19T11:57:00-04:00
SS-10069,#7663,8298872754422061,FedEx,2026-08-18,in_transit,2026-08-21T12:24:00-04:00
