shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-8088,#8330,99125134125286692966,UPS,2026-09-02,delivered,2026-09-03T21:59:00-05:00
SS-8176,#8371,5061809190158144,FedEx,2026-09-02,delivered,2026-09-06T20:33:00-04:00
SS-8206,#8365,3479552763655647,USPS,2026-09-02,delivered,2026-09-04T06:30:00-04:00
SS-8232,#8258,7760049082404335,FedEx,2026-09-02,delivery_exception,2026-09-06T17:58:00-04:00
SS-8285,#8310,0185694544149673,UPS,2026-09-02,delivered,2026-09-07T08:35:00-05:00
SS-8364,#8314,0450189616423610,FedEx,2026-09-02,delivered,2026-09-05T16:41:00-05:00
SS-8505,#8284,0587210552472863,FedEx,2026-09-02,delivered,2026-09-05T15:52:00-05:00
SS-8639,#8261,72517863767316252654,USPS,2026-09-02,delivered,2026-09-06T22:48:00-07:00
SS-8737,#8367,2642506420768362,UPS,2026-09-02,delivered,2026-09-05T10:33:00-05:00
SS-8819,#8263,6619458870715534820128,FedEx,2026-09-02,delivered,2026-09-07T17:46:00-07:00
SS-8853,#8359,3783063963845269694439,UPS,2026-09-02,delivered,2026-09-03T19:24:00-05:00
SS-8858,#8344,7819754373476427,USPS,2026-09-02,delivered,2026-09-06T14:34:00-07:00
SS-8976,#8326,2089348688390624,USPS,2026-09-02,delivered,2026-09-05T11:23:00-05:00
SS-9008,#8301,3668348268999626970838,FedEx,2026-09-02,delivered,2026-09-06T18:15:00-07:00
SS-9009,#8375,68889178791505962571,USPS,2026-09-02,delivered,2026-09-03T06:43:00-07:00
SS-9029,#8342,0064934039104520,UPS,2026-09-02,delivered,2026-09-07T18:49:00-04:00
SS-9040,#8289,5916118638558819,UPS,2026-09-02,delivered,2026-09-06T15:18:00-04:00
SS-9137,#8262,96725622219053347047,USPS,2026-09-02,delivery_exception,2026-09-03T13:41:00-04:00
SS-9145,#8286,6087882815278730486251,USPS,2026-09-02,delivered,2026-09-06T22:25:00-04:00
SS-9257,#8283,4231654413727768576063,USPS,2026-09-02,delivered,2026-09-06T19:32:00-05:00
SS-9289,#8355,9134103897528720998656,UPS,2026-09-02,delivered,2026-09-06T09:50:00-05:00
SS-9296,#8309,51076519170851732895,USPS,2026-09-02,delivered,2026-09-04T13:27:00-05:00
SS-9305,#8273,2053970774544708231714,UPS,2026-09-02,shipped,2026-09-07T09:09:00-07:00
SS-9410,#8373,2822282408475283,UPS,2026-09-02,delivered,2026-09-05T09:59:00-07:00
SS-9486,#8364,3801625851502045,UPS,2026-09-02,delivered,2026-09-05T06:00:00-04:00
SS-9524,#8276,84531563093079685909,FedEx,2026-09-02,in_transit,2026-09-03T20:32:00-05:00
SS-9619,#8266,7454693510214012833195,USPS,2026-09-02,delivered,2026-09-07T06:59:00-05:00
SS-9705,#8325,1044817736556192,UPS,2026-09-02,delivered,2026-09-05T18:23:00-05:00
SS-9758,#8315,52077107404336895796,FedEx,2026-09-02,delivered,2026-09-06T11:18:00-04:00
SS-9813,#8268,1168611460361189,USPS,2026-09-02,delivered,2026-09-05T16:52:00-05:00
