shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-8037,#7834,0943969078447364710276,FedEx,2026-08-21,delivered,2026-08-26T15:12:00-04:00
SS-8038,#7748,77359255562588153714,UPS,2026-08-21,delivered,2026-08-24T07:34:00-04:00
SS-8117,#7839,5324472099934768701462,USPS,2026-08-21,delivered,2026-08-26T07:01:00-05:00
SS-8149,#7787,71296666760083505830,FedEx,2026-08-21,delivered,2026-08-25T17:23:00-05:00
SS-8218,#7773,2080214427031207,USPS,2026-08-21,delivered,2026-08-23T20:44:00-05:00
SS-8268,#7838,01601662997954538179,UPS,2026-08-21,in_transit,2026-08-22T20:37:00-05:00
SS-8321,#7806,2648704947873002447146,FedEx,2026-08-21,delivered,2026-08-24T21:03:00-07:00
SS-8325,#7736,5189520284576521328338,FedEx,2026-08-21,delivered,2026-08-26T09:52:00-05:00
SS-8492,#7738,2939087884434481230834,FedEx,2026-08-21,delivered,2026-08-22T16:43:00-05:00
SS-8494,#7777,5005342408916498,UPS,2026-08-21,delivered,2026-08-25T15:34:00-07:00
SS-8517,#7825,69275895516874090380,FedEx,2026-08-21,delivered,2026-08-25T18:43:00-05:00
SS-8611,#7750,18670244033041662411,UPS,2026-08-21,shipped,2026-08-25T06:09:00-07:00
SS-8779,#7818,2786561942557782058295,FedEx,2026-08-21,delivered,2026-08-25T22:11:00-04:00
SS-8817,#7743,3627924632037476,FedEx,2026-08-21,delivered,2026-08-26T18:14:00-07:00
SS-8821,#7749,77680898126574223196,USPS,2026-08-21,delivered,2026-08-23T13:06:00-04:00
SS-8846,#7786,9505560571219881,USPS,2026-08-21,shipped,2026-08-25T18:29:00-05:00
SS-8892,#7797,7666081126003083,FedEx,2026-08-21,delivered,2026-08-24T22:24:00-07:00
SS-8963,#7852,9183270004666145901107,USPS,2026-08-21,delivered,2026-08-26T13:36:00-07:00
SS-9014,#7816,42185457056820922570,FedEx,2026-08-21,delivered,2026-08-23T12:57:00-04:00
SS-9042,#7757,9289728454018227200283,UPS,2026-08-21,shipped,2026-08-24T06:13:00-05:00
SS-9132,#7761,9741856302750003,UPS,2026-08-21,delivered,2026-08-24T14:44:00-07:00
SS-9225,#7848,8977554261903842273627,UPS,2026-08-21,in_transit,2026-08-26T22:37:00-07:00
SS-9254,#7851,22247119360060827705,UPS,2026-08-21,delivered,2026-08-26T15:17:00-04:00
SS-9280,#7747,5369091237530284976039,USPS,2026-08-21,delivered,2026-08-26T07:25:00-07:00
SS-9350,#7830,9022379006548708,FedEx,2026-08-21,delivered,2026-08-22T19:10:00-04:00
SS-9402,#7778,7857646391381074916194,UPS,2026-08-21,delivered,2026-08-23T14:17:00-04:00
SS-9613,#7826,7671621720488868041869,UPS,2026-08-21,delivered,2026-08-26T16:09:00-04:00
SS-9668,#7799,68785185690509656882,FedEx,2026-08-21,in_transit,2026-08-23T16:11:00-04:00
SS-9702,#7817,2718669255290509260001,UPS,2026-08-21,delivered,2026-08-26T17:02:00-07:00
SS-9724,#7752,50969961315255232280,UPS,2026-08-21,delivered,2026-08-25T17:55:00-05:00
SS-9733,#7853,3878852858986818,UPS,2026-08-21,delivery_exception,2026-08-23T18:55:00-05:00
SS-9737,#7734,7837568167843407307177,UPS,2026-08-21,delivered,2026-08-23T14:45:00-04:00
SS-9822,#7804,2945761304948414,UPS,2026-08-21,delivered,2026-08-22T11:09:00-05:00
SS-9886,#7812,33497296970100343449,UPS,2026-08-21,delivered,2026-08-25T12:48:00-04:00
SS-9921,#7746,9663309235654030,UPS,2026-08-21,in_transit,2026-08-23T16:51:00-04:00
SS-9923,#7803,0042318206820481093054,USPS,2026-08-21,delivered,2026-08-24T13:42:00-05:00
SS-9974,#7782,12520193064691267191,UPS,2026-08-21,delivered,2026-08-22T17:45:00-04:00
SS-9979,#7744,2434535381157509272094,USPS,2026-08-21,in_transit,2026-08-25T20:16:00-05:00
SS-9987,#7849,2141202241756168095641,UPS,2026-08-21,delivered,2026-08-22T11:07:00-04:00
SS-10045,#7766,05208983187309507933,FedEx,2026-08-21,in_transit,2026-08-23T14:15:00-07:00
