shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-8212,#6742,1326111780068114,USPS,2026-07-27,delivered,2026-07-28T18:20:00-04:00
SS-8224,#6716,8573065240778487,UPS,2026-07-27,delivered,2026-07-30T14:41:00-05:00
SS-8290,#6747,74101194707200642569,UPS,2026-07-27,shipped,2026-07-28T19:32:00-07:00
SS-8369,#6756,6459779452321941680061,UPS,2026-07-27,delivered,2026-07-28T12:34:00-04:00
SS-8394,#6791,11824224124620952004,UPS,2026-07-27,delivered,2026-07-28T13:01:00-04:00
SS-8413,#6753,37563620501508124739,UPS,2026-07-27,in_transit,2026-07-30T06:12:00-04:00
SS-8435,#6784,4709006335331060053131,UPS,2026-07-27,delivered,2026-08-01T11:13:00-05:00
SS-8480,#6787,65016731882617024376,UPS,2026-07-27,delivered,2026-07-31T18:27:00-07:00
SS-8537,#6782,91966395517208496498,USPS,2026-07-27,delivered,2026-07-28T10:20:00-04:00
SS-8640,#6749,6968157903923555809961,USPS,2026-07-27,delivered,2026-08-01T12:50:00-04:00
SS-8671,#6760,3548847127058772216417,FedEx,2026-07-27,delivered,2026-07-29T14:37:00-05:00
SS-8701,#6814,19237245018481973741,UPS,2026-07-27,shipped,2026-07-31T10:01:00-05:00
SS-8720,#6775,0805120800564099,FedEx,2026-07-27,shipped,2026-07-28T20:17:00-07:00
SS-8762,#6726,97824575983399140388,USPS,2026-07-27,shipped,2026-07-28T20:53:00-04:00
SS-8788,#6813,1377306260423597371122,UPS,2026-07-27,delivered,2026-07-28T13:23:00-05:00
SS-8906,#6811,34407779462072662925,UPS,2026-07-27,delivered,2026-07-31T21:31:00-04:00
SS-8917,#6720,2596790898436998,FedEx,2026-07-27,delivered,2026-07-31T14:05:00-05:00
SS-8921,#6721,8768299687225893,UPS,2026-07-27,in_transit,2026-07-31T10:19:00-04:00
SS-8990,#6757,0080179867782312995704,FedEx,2026-07-27,delivered,2026-07-29T12:54:00-04:00
SS-9239,#6763,4129075965999201,FedEx,2026-07-27,delivered,2026-07-31T08:22:00-07:00
SS-9245,#6759,43087797247925422188,USPS,2026-07-27,delivery_exception,2026-07-29T22:24:00-04:00
SS-9252,#6736,2702660450956321,FedEx,2026-07-27,delivery_exception,2026-07-29T14:43:00-04:00
SS-9389,#6803,6168249793998161538116,USPS,2026-07-27,delivery_exception,2026-07-28T13:15:00-05:00
SS-9480,#6712,0242662497537405714469,FedEx,2026-07-27,delivered,2026-07-30T10:50:00-04:00
SS-9499,#6805,7671052987707459,UPS,2026-07-27,delivered,2026-07-28T08:33:00-05:00
SS-9520,#6708,7167532163361317985490,USPS,2026-07-27,delivered,2026-07-29T19:56:00-04:00
SS-9789,#6792,3568905810801533743567,FedEx,2026-07-27,delivered,2026-07-31T21:18:00-05:00
SS-9801,#6709,1723667041710389,USPS,2026-07-27,delivered,2026-08-01T21:40:00-05:00
SS-9826,#6768,11983097542473885237,UPS,2026-07-27,in_transit,2026-07-29T06:23:00-07:00
SS-9930,#6774,9379790070455948496741,UPS,2026-07-27,delivered,2026-07-28T10:55:00-04:00
SS-10050,#6765,75024130078867587558,UPS,2026-07-27,delivered,2026-07-30T14:12:00-07:00
