shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-8008,#7431,2290147679764381561497,FedEx,2026-08-12,delivery_exception,2026-08-16T18:37:00-05:00
SS-8043,#7394,98680002578729825952,FedEx,2026-08-12,delivered,2026-08-14T09:35:00-05:00
SS-8084,#7385,1125457387571775,FedEx,2026-08-12,shipped,2026-08-15T16:19:00-07:00
SS-8111,#7453,7024103865719182,USPS,2026-08-12,delivered,2026-08-14T13:30:00-05:00
SS-8172,#7458,6886153355543987,UPS,2026-08-12,delivered,2026-08-16T06:58:00-05:00
SS-8237,#7435,8622783769389833146591,UPS,2026-08-12,delivered,2026-08-16T08:02:00-04:00
SS-8262,#7413,78576084958803955124,USPS,2026-08-12,delivered,2026-08-16T18:56:00-05:00
SS-8312,#7354,03856955798877492424,USPS,2026-08-12,delivered,2026-08-13T14:55:00-07:00
SS-8377,#7366,8374550842891077119918,FedEx,2026-08-12,delivered,2026-08-16T21:02:00-04:00
SS-8381,#7444,60290846684550489267,UPS,2026-08-12,in_transit,2026-08-17T11:26:00-04:00
SS-8395,#7382,61526546103399378861,FedEx,2026-08-12,delivered,2026-08-17T18:28:00-05:00
SS-8473,#7414,4971859484910256258896,USPS,2026-08-12,delivered,2026-08-15T12:04:00-04:00
SS-8568,#7412,7196094097052774025883,UPS,2026-08-12,delivered,2026-08-17T08:24:00-04:00
SS-8582,#7450,5374584384588105697413,UPS,2026-08-12,delivered,2026-08-13T13:25:00-05:00
SS-8589,#7387,9031028795083044,UPS,2026-08-12,delivered,2026-08-13T15:38:00-05:00
SS-8696,#7364,4156082137118425476818,UPS,2026-08-12,delivered,2026-08-17T11:52:00-04:00
SS-8741,#7396,7327599801110005,FedEx,2026-08-12,delivered,2026-08-13T14:59:00-07:00
SS-8794,#7405,81923653460605603567,USPS,2026-08-12,delivered,2026-08-14T07:16:00-07:00
SS-8947,#7397,85238600304436199517,UPS,2026-08-12,delivered,2026-08-14T06:10:00-07:00
SS-8961,#7407,47436213009625885766,UPS,2026-08-12,delivered,2026-08-15T11:18:00-07:00
SS-9032,#7465,18677403784233944953,FedEx,2026-08-12,delivered,2026-08-16T14:52:00-04:00
SS-9068,#7395,8388217648467357422332,USPS,2026-08-12,in_transit,2026-08-13T12:02:00-05:00
SS-9114,#7356,5488064420062987787358,FedEx,2026-08-12,delivered,2026-08-17T17:42:00-04:00
SS-9154,#7447,2177905528669335,USPS,2026-08-12,delivered,2026-08-13T08:30:00-05:00
SS-9166,#7401,68811640343988187387,USPS,2026-08-12,delivered,2026-08-16T12:23:00-05:00
SS-9362,#7390,83159757292731868302,FedEx,2026-08-12,delivered,2026-08-13T13:13:00-07:00
SS-9439,#7408,93442129146502234778,UPS,2026-08-12,delivery_exception,2026-08-16T14:52:00-04:00
SS-9527,#7466,34024222419830632365,UPS,2026-08-12,in_transit,2026-08-14T17:04:00-07:00
SS-9627,#7422,6934854039098468,USPS,2026-08-12,delivered,2026-08-17T22:04:00-07:00
SS-9640,#7436,6487921046627501,FedEx,2026-08-12,delivered,2026-08-14T22:04:00-05:00
SS-9651,#7379,09165737624266225492,UPS,2026-08-12,delivered,2026-08-13T21:30:00-04:00
SS-9742,#7371,41364459476121893912,FedEx,2026-08-12,delivered,2026-08-13T14:37:00-04:00
SS-9762,#7403,2041641537405133793766,UPS,2026-08-12,delivered,2026-08-14T06:31:00-05:00
SS-9853,#7386,8837434509685938062502,USPS,2026-08-12,shipped,2026-08-15T18:48:00-05:00
SS-9876,#7476,1318456059934232,FedEx,2026-08-12,delivered,2026-08-16T11:52:00-07:00
SS-9949,#7404,0351919850565133,USPS,2026-08-12,delivered,2026-08-15T13:54:00-04:00
SS-9983,#7393,13293575384811157034,FedEx,2026-08-12,delivered,2026-08-15T21:27:00-04:00
SS-10021,#7411,04104866718644262447,UPS,2026-08-12,delivered,2026-08-13T17:36:00-07:00
SS-10032,#7445,5859358035288050750781,FedEx,2026-08-12,delivered,2026-08-14T12:13:00-07:00
