shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-8011,#7163,5297516136968164535218,UPS,2026-08-07,in_transit,2026-08-08T21:48:00-07:00
SS-8072,#7260,4014890250392614293968,UPS,2026-08-07,delivery_exception,2026-08-08T07:35:00-07:00
SS-8100,#7255,9275326973112196565234,UPS,2026-08-07,delivered,2026-08-11T12:42:00-05:00
SS-8101,#7172,13899940438983640376,UPS,2026-08-07,delivered,2026-08-12T08:51:00-07:00
SS-8126,#7232,43315410067626765861,FedEx,2026-08-07,delivered,2026-08-11T14:40:00-05:00
SS-8183,#7193,8872563942788165803928,FedEx,2026-08-07,delivered,2026-08-08T16:54:00-07:00
SS-8305,#7207,9392906007806867177318,USPS,2026-08-07,delivered,2026-08-12T13:44:00-05:00
SS-8335,#7195,32010170269524991187,FedEx,2026-08-07,in_transit,2026-08-10T07:53:00-05:00
SS-8336,#7187,73477848588006167567,UPS,2026-08-07,delivered,2026-08-11T06:52:00-05:00
SS-8460,#7226,7729420954814973746052,UPS,2026-08-07,shipped,2026-08-09T19:25:00-04:00
SS-8515,#7214,99129710248171752421,UPS,2026-08-07,delivered,2026-08-12T21:31:00-04:00
SS-8534,#7251,9980284139080882351305,FedEx,2026-08-07,in_transit,2026-08-09T17:45:00-04:00
SS-8655,#7185,6367747226408572169666,FedEx,2026-08-07,delivered,2026-08-09T13:59:00-05:00
SS-8661,#7219,23734151773454757494,USPS,2026-08-07,in_transit,2026-08-09T14:21:00-04:00
SS-8700,#7205,9106227236266933513426,UPS,2026-08-07,delivered,2026-08-09T16:26:00-07:00
SS-8715,#7235,74907977961208780572,UPS,2026-08-07,delivered,2026-08-09T09:37:00-04:00
SS-8752,#7171,3269496843645380,FedEx,2026-08-07,shipped,2026-08-11T06:53:00-07:00
SS-8934,#7202,0002453931321551,USPS,2026-08-07,delivered,2026-08-08T17:01:00-04:00
SS-9043,#7245,94823220414474328116,UPS,2026-08-07,delivered,2026-08-09T13:35:00-04:00
SS-9138,#7154,4764845593965213,USPS,2026-08-07,delivered,2026-08-12T09:24:00-07:00
SS-9199,#7182,7687849477129035,FedEx,2026-08-07,delivered,2026-08-10T12:19:00-04:00
SS-9331,#7167,1289811594853400127622,UPS,2026-08-07,delivered,2026-08-09T15:09:00-07:00
SS-9384,#7220,5367734985297356,FedEx,2026-08-07,delivered,2026-08-11T10:06:00-04:00
SS-9387,#7144,6298532436792415,UPS,2026-08-07,delivery_exception,2026-08-11T18:58:00-07:00
SS-9393,#7186,9172994036948112,USPS,2026-08-07,delivered,2026-08-08T18:48:00-05:00
SS-9399,#7223,4842035316079179,USPS,2026-08-07,in_transit,2026-08-08T19:54:00-07:00
SS-9484,#7211,44369580504505092846,UPS,2026-08-07,in_transit,2026-08-09T10:58:00-04:00
SS-9489,#7189,8573838554514609193511,UPS,2026-08-07,delivered,2026-08-11T21:46:00-05:00
SS-9547,#7177,2335761707317445776262,UPS,2026-08-07,delivered,2026-08-10T20:49:00-04:00
SS-9594,#7240,09490763415359771001,UPS,2026-08-07,delivery_exception,2026-08-09T16:22:00-04:00
SS-9712,#7225,6372162660323584,UPS,2026-08-07,delivered,2026-08-08T08:03:00-07:00
SS-9770,#7143,2146172758045292,FedEx,2026-08-07,delivered,2026-08-11T07:23:00-07:00
SS-9803,#7179,4956071487650775,UPS,2026-08-07,delivered,2026-08-10T16:17:00-04:00
SS-9805,#7231,96306670059946966932,USPS,2026-08-07,in_transit,2026-08-08T17:15:00-07:00
SS-9827,#7164,7487700788125325,FedEx,2026-08-07,in_transit,2026-08-11T10:33:00-04:00
SS-9894,#7237,63781704836481165955,UPS,2026-08-07,delivered,2026-08-09T12:36:00-04:00
SS-9935,#7161,04910860431715578521,UPS,2026-08-07,delivered,2026-08-12T07:23:00-05:00
SS-9955,#7229,0431927431266656,UPS,2026-08-07,delivered,2026-08-10T10:04:00-05:00
SS-9978,#7236,7865039475055777917431,USPS,2026-08-07,delivered,2026-08-08T07:22:00-07:00
