shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-8053,#7299,7530463745499045301742,UPS,2026-08-09,delivered,2026-08-10T11:57:00-04:00
SS-8202,#7257,3733343333952111,FedEx,2026-08-09,shipped,2026-08-11T11:53:00-07:00
SS-8357,#7345,7107256366941180,UPS,2026-08-09,delivered,2026-08-13T12:12:00-07:00
SS-8363,#7254,0177749050975923,USPS,2026-08-09,delivered,2026-08-13T06:45:00-07:00
SS-8371,#7290,37236831472760122777,UPS,2026-08-09,delivered,2026-08-10T13:25:00-07:00
SS-8390,#7341,94975679228777251996,USPS,2026-08-09,delivered,2026-08-14T08:02:00-07:00
SS-8451,#7311,1415093771004090138069,UPS,2026-08-09,delivered,2026-08-10T11:30:00-05:00
SS-8499,#7279,3084810018418620,USPS,2026-08-09,delivered,2026-08-14T18:18:00-07:00
SS-8633,#7272,7209628936543588418343,USPS,2026-08-09,delivered,2026-08-10T16:04:00-07:00
SS-8668,#7324,9977180513717173,UPS,2026-08-09,delivered,2026-08-12T17:51:00-05:00
SS-8786,#7331,9705487396102908718274,FedEx,2026-08-09,delivered,2026-08-14T14:13:00-05:00
SS-8811,#7333,4724264236428131909248,UPS,2026-08-09,delivered,2026-08-13T06:07:00-05:00
SS-8867,#7247,2333247073920135,USPS,2026-08-09,in_transit,2026-08-11T06:54:00-04:00
SS-8868,#7264,4621276025082611231261,UPS,2026-08-09,delivered,2026-08-12T20:59:00-05:00
SS-8943,#7292,2325539835844617773264,UPS,2026-08-09,shipped,2026-08-14T12:55:00-07:00
SS-9211,#7278,43236221690696857467,UPS,2026-08-09,in_transit,2026-08-13T08:11:00-05:00
SS-9288,#7297,12260001440762914304,UPS,2026-08-09,delivered,2026-08-12T07:21:00-04:00
SS-9340,#7320,86020508983094134909,USPS,2026-08-09,delivered,2026-08-13T10:17:00-05:00
SS-9431,#7340,9022311678706763532237,UPS,2026-08-09,in_transit,2026-08-14T18:01:00-05:00
SS-9475,#7304,6597640838580501417165,USPS,2026-08-09,delivered,2026-08-13T12:32:00-05:00
SS-9481,#7323,56740687354453451466,UPS,2026-08-09,delivered,2026-08-12T16:40:00-04:00
SS-9600,#7309,3745601703961017,FedEx,2026-08-09,delivered,2026-08-12T20:40:00-07:00
SS-9669,#7344,6728007272081472373564,UPS,2026-08-09,delivered,2026-08-14T22:49:00-07:00
SS-9687,#7352,0671487831031456,UPS,2026-08-09,delivered,2026-08-11T14:01:00-05:00
SS-9746,#7244,36962690222097550617,FedEx,2026-08-09,shipped,2026-08-13T10:45:00-05:00
SS-9748,#7263,21621833391929692105,USPS,2026-08-09,delivered,2026-08-13T22:10:00-04:00
SS-9794,#7249,27694730882403532124,FedEx,2026-08-09,delivered,2026-08-10T16:34:00-04:00
SS-9817,#7347,57093409916508113640,UPS,2026-08-09,delivered,2026-08-13T18:46:00-07:00
SS-9836,#7250,5366933276334228562837,USPS,2026-08-09,delivery_exception,2026-08-11T09:58:00-04:00
SS-9895,#7242,8594219379313636597276,USPS,2026-08-09,delivered,2026-08-13T21:22:00-07:00
