shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-8045,#6630,97499309728962309130,FedEx,2026-07-24,delivery_exception,2026-07-27T14:01:00-05:00
SS-8102,#6578,13791805526965827109,USPS,2026-07-24,delivered,2026-07-29T06:30:00-04:00
SS-8287,#6608,5344300910939111,FedEx,2026-07-24,delivered,2026-07-27T09:13:00-04:00
SS-8289,#6623,6650442717396271286391,FedEx,2026-07-24,in_transit,2026-07-27T18:38:00-04:00
SS-8380,#6687,26667850720811556260,USPS,2026-07-24,delivered,2026-07-27T15:02:00-07:00
SS-8396,#6660,4057861706304891382496,UPS,2026-07-24,shipped,2026-07-29T15:16:00-04:00
SS-8437,#6695,3315520650637314950136,UPS,2026-07-24,delivered,2026-07-28T07:32:00-04:00
SS-8529,#6644,86396096262658263128,USPS,2026-07-24,delivered,2026-07-26T09:20:00-07:00
SS-8550,#6618,3131009431814396,UPS,2026-07-24,delivery_exception,2026-07-26T12:54:00-05:00
SS-8595,#6681,9283692944551166829732,FedEx,2026-07-24,delivered,2026-07-25T14:55:00-07:00
SS-8617,#6637,1161620281237106,FedEx,2026-07-24,delivered,2026-07-29T12:54:00-04:00
SS-8664,#6620,8867925298585672,USPS,2026-07-24,delivered,2026-07-25T08:23:00-04:00
SS-8717,#6655,4539862895090591191862,USPS,2026-07-24,delivered,2026-07-29T18:56:00-04:00
SS-8857,#6598,2007843614244260,USPS,2026-07-24,in_transit,2026-07-27T11:51:00-05:00
SS-8923,#6632,9579001248255442,USPS,2026-07-24,delivered,2026-07-26T12:18:00-07:00
SS-9044,#6678,59930202030423227752,USPS,2026-07-24,delivered,2026-07-28T15:53:00-04:00
SS-9171,#6587,72649632251742240432,UPS,2026-07-24,delivered,2026-07-27T10:30:00-07:00
SS-9184,#6594,1237205503300008863467,UPS,2026-07-24,delivered,2026-07-28T09:46:00-05:00
SS-9276,#6684,0703088081726282968244,UPS,2026-07-24,delivered,2026-07-29T10:41:00-07:00
SS-9368,#6663,71966661025634202223,FedEx,2026-07-24,delivered,2026-07-28T07:00:00-07:00
SS-9369,#6659,49980137683675901779,FedEx,2026-07-24,delivered,2026-07-29T21:24:00-05:00
SS-9386,#6628,4147533695247466535389,USPS,2026-07-24,in_transit,2026-07-26T16:03:00-05:00
SS-9405,#6647,4885669489930051,USPS,2026-07-24,delivered,2026-07-29T18:19:00-07:00
SS-9420,#6694,08423242348004172415,USPS,2026-07-24,delivered,2026-07-25T14:57:00-07:00
SS-9466,#6686,27163033563693010009,FedEx,2026-07-24,shipped,2026-07-29T18:03:00-07:00
SS-9491,#6582,2157562641260848,UPS,2026-07-24,delivered,2026-07-25T08:35:00-04:00
SS-9587,#6674,6671554460539260967462,FedEx,2026-07-24,in_transit,2026-07-26T08:01:00-05:00
SS-9661,#6606,0715558709404224564119,UPS,2026-07-24,delivered,2026-07-28T22:12:00-04:00
SS-9956,#6641,02336165580624755526,UPS,2026-07-24,delivery_exception,2026-07-25T08:25:00-07:00
SS-9959,#6613,32353933054849516570,FedEx,2026-07-24,delivered,2026-07-26T12:11:00-04:00
SS-9966,#6670,94406545259357076509,UPS,2026-07-24,delivered,2026-07-28T09:25:00-07:00
SS-9989,#6645,1791578290524922,USPS,2026-07-24,delivered,2026-07-25T17:30:00-04:00
SS-10083,#6584,4761727573554814,UPS,2026-07-24,delivery_exception,2026-07-29T17:28:00-05:00
