shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-8118,#8144,6383806578759856,UPS,2026-08-30,delivered,2026-09-02T13:29:00-04:00
SS-8122,#8136,9308705932525002921851,UPS,2026-08-30,delivered,2026-08-31T20:42:00-05:00
SS-8145,#8239,3875842824172482,USPS,2026-08-30,in_transit,2026-09-04T08:42:00-07:00
SS-8189,#8216,86990413797723692929,FedEx,2026-08-30,delivered,2026-09-02T12:27:00-07:00
SS-8222,#8193,5024916300979251,FedEx,2026-08-30,delivered,2026-09-01T15:55:00-07:00
SS-8231,#8233,89755855665939836845,UPS,2026-08-30,delivered,2026-09-03T06:53:00-05:00
SS-8284,#8151,0276747836674286047658,UPS,2026-08-30,delivered,2026-09-03T15:02:00-07:00
SS-8536,#8117,3461994237676945,USPS,2026-08-30,delivered,2026-08-31T06:36:00-04:00
SS-8596,#8128,7021648712060212,USPS,2026-08-30,delivered,2026-08-31T14:15:00-07:00
SS-8601,#8236,13421388209088307053,UPS,2026-08-30,delivered,2026-09-02T22:27:00-07:00
SS-8610,#8209,2863425563830008,USPS,2026-08-30,delivered,2026-09-01T17:09:00-07:00
SS-8643,#8202,6046419785758512686120,FedEx,2026-08-30,in_transit,2026-08-31T17:02:00-04:00
SS-8711,#8235,19642585626149915370,FedEx,2026-08-30,delivered,2026-08-31T09:33:00-04:00
SS-8748,#8150,37441715810213125129,USPS,2026-08-30,delivered,2026-09-02T10:57:00-07:00
SS-8759,#8156,7563353574859532,FedEx,2026-08-30,delivered,2026-09-01T16:51:00-04:00
SS-8799,#8243,43588537982143395275,USPS,2026-08-30,shipped,2026-09-02T15:04:00-07:00
SS-8898,#8160,6932591408499323123426,USPS,2026-08-30,delivered,2026-09-03T07:22:00-05:00
SS-8969,#8208,98972117088948018644,USPS,2026-08-30,in_transit,2026-09-04T18:22:00-04:00
SS-9174,#8152,5779500173259007397130,FedEx,2026-08-30,delivered,2026-09-03T20:10:00-04:00
SS-9260,#8253,86947902548536268904,UPS,2026-08-30,delivery_exception,2026-09-01T13:01:00-07:00
SS-9383,#8181,3428644976024986634209,USPS,2026-08-30,delivered,2026-09-02T11:51:00-07:00
SS-9409,#8126,7282076238115223,FedEx,2026-08-30,delivered,2026-09-02T14:04:00-07:00
SS-9418,#8149,37457016527613681498,FedEx,2026-08-30,delivered,2026-09-04T18:41:00-05:00
SS-9517,#8174,1148656581898106173563,USPS,2026-08-30,delivery_exception,2026-08-31T16:39:00-04:00
SS-9672,#8214,16456059563431807392,FedEx,2026-08-30,delivered,2026-09-03T17:13:00-05:00
SS-9725,#8234,58837743540476253950,UPS,2026-08-30,shipped,2026-08-31T18:56:00-07:00
SS-9914,#8250,50526027068756707181,FedEx,2026-08-30,delivery_exception,2026-09-01T15:16:00-05:00
SS-9981,#8224,8550694394410104,UPS,2026-08-30,delivered,2026-08-31T10:13:00-05:00
SS-9990,#8183,1911429994814140138569,USPS,2026-08-30,delivery_exception,2026-09-02T07:58:00-07:00
SS-10027,#8229,74325674053625123115,USPS,2026-08-30,delivered,2026-09-02T18:51:00-04:00
