shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-8080,#6088,47935646519398280737,USPS,2026-07-11,delivered,2026-07-16T17:06:00-07:00
SS-8142,#6045,46657437489691085899,FedEx,2026-07-11,in_transit,2026-07-16T21:42:00-04:00
SS-8165,#6156,78292216995866934654,FedEx,2026-07-11,shipped,2026-07-12T07:10:00-04:00
SS-8169,#6058,65800439735989334721,UPS,2026-07-11,delivered,2026-07-12T09:52:00-05:00
SS-8247,#6158,33051728975267722330,USPS,2026-07-11,in_transit,2026-07-14T19:15:00-05:00
SS-8298,#6077,3290927914560833,USPS,2026-07-11,in_transit,2026-07-13T10:26:00-07:00
SS-8318,#6113,3759980562656504,FedEx,2026-07-11,shipped,2026-07-12T20:53:00-07:00
SS-8372,#6101,0793349605016679984076,FedEx,2026-07-11,delivered,2026-07-14T14:23:00-05:00
SS-8385,#6055,98935449268315893571,FedEx,2026-07-11,delivered,2026-07-15T20:17:00-07:00
SS-8436,#6140,2206815583938661,UPS,2026-07-11,delivered,2026-07-14T07:55:00-05:00
SS-8487,#6094,3502000534749162,USPS,2026-07-11,shipped,2026-07-15T12:04:00-07:00
SS-8543,#6066,9103002156321358004010,UPS,2026-07-11,delivered,2026-07-13T06:05:00-05:00
SS-8606,#6051,3477695874131467536127,UPS,2026-07-11,delivered,2026-07-16T21:54:00-04:00
SS-8667,#6105,23372094841312840333,UPS,2026-07-11,in_transit,2026-07-13T10:47:00-04:00
SS-8732,#6155,5727908335090254,UPS,2026-07-11,in_transit,2026-07-16T12:49:00-05:00
SS-8793,#6145,7773126881228217,FedEx,2026-07-11,delivered,2026-07-12T17:23:00-05:00
SS-9088,#6123,7075485346557922,UPS,2026-07-11,shipped,2026-07-15T16:06:00-04:00
SS-9092,#6136,62203347424631043796,UPS,2026-07-11,delivered,2026-07-16T22:23:00-04:00
SS-9164,#6043,93953096906764909228,FedEx,2026-07-11,in_transit,2026-07-16T18:17:00-05:00
SS-9185,#6112,39190088991141600916,FedEx,2026-07-11,delivered,2026-07-15T19:18:00-05:00
SS-9203,#6154,59488218849680664051,USPS,2026-07-11,in_transit,2026-07-12T16:53:00-07:00
SS-9204,#6046,1021254341230160,UPS,2026-07-11,delivered,2026-07-16T09:49:00-07:00
SS-9236,#6148,0235102555019354,UPS,2026-07-11,delivered,2026-07-16T20:05:00-04:00
SS-9262,#6056,4216435990093781460476,UPS,2026-07-11,delivery_exception,2026-07-13T21:17:00-04:00
SS-9267,#6147,8222667941908788,FedEx,2026-07-11,delivery_exception,2026-07-15T20:13:00-07:00
SS-9284,#6152,94972204298622699206,USPS,2026-07-11,delivered,2026-07-15T22:09:00-04:00
SS-9309,#6053,40989103909120302520,FedEx,2026-07-11,in_transit,2026-07-16T21:41:00-04:00
SS-9311,#6042,2757454492054894453811,USPS,2026-07-11,delivered,2026-07-14T06:58:00-07:00
SS-9472,#6119,2883636885016276292266,USPS,2026-07-11,delivered,2026-07-15T08:19:00-07:00
SS-9617,#6157,52602216908875480293,UPS,2026-07-11,delivered,2026-07-15T18:08:00-05:00
SS-9654,#6073,3598474229835966771539,USPS,2026-07-11,delivered,2026-07-13T10:24:00-05:00
SS-9802,#6110,1918740501332034,FedEx,2026-07-11,delivered,2026-07-14T11:08:00-05:00
SS-9833,#6063,4779500345220262,FedEx,2026-07-11,in_transit,2026-07-15T15:44:00-05:00
SS-9865,#6107,71211860181123993302,UPS,2026-07-11,delivered,2026-07-12T10:10:00-04:00
SS-9912,#6104,0276078195164849779738,UPS,2026-07-11,in_transit,2026-07-15T06:38:00-05:00
SS-9919,#6079,6431678598444088959303,UPS,2026-07-11,delivered,2026-07-13T09:48:00-05:00
SS-9950,#6048,5850814322987663,USPS,2026-07-11,delivery_exception,2026-07-13T15:54:00-07:00
SS-9964,#6143,7178568176975059173930,UPS,2026-07-11,shipped,2026-07-15T14:40:00-05:00
