shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-8059,#8095,4786863375243106,UPS,2026-08-27,delivered,2026-09-01T11:04:00-05:00
SS-8086,#8054,26609379660334191825,USPS,2026-08-27,delivered,2026-08-29T06:20:00-04:00
SS-8091,#8061,81914858078361340745,FedEx,2026-08-27,shipped,2026-08-31T20:06:00-04:00
SS-8106,#8069,25241056481491778507,USPS,2026-08-27,delivered,2026-08-30T12:43:00-05:00
SS-8167,#8071,5879968460810620034244,UPS,2026-08-27,in_transit,2026-08-31T10:29:00-05:00
SS-8376,#8100,0054522801561931,FedEx,2026-08-27,delivered,2026-08-28T14:20:00-07:00
SS-8402,#7985,47930361498728399921,USPS,2026-08-27,in_transit,2026-08-28T19:46:00-05:00
SS-8423,#8106,6333738987751536,FedEx,2026-08-27,delivered,2026-08-28T15:27:00-05:00
SS-8434,#8073,1042752308370816,USPS,2026-08-27,delivery_exception,2026-08-31T09:27:00-05:00
SS-8652,#7983,46091785138544577029,USPS,2026-08-27,delivered,2026-08-31T22:27:00-05:00
SS-8678,#8079,3817359848840215573257,USPS,2026-08-27,delivered,2026-08-29T09:55:00-04:00
SS-8685,#8010,50271607360776336911,USPS,2026-08-27,delivered,2026-08-29T22:56:00-04:00
SS-8694,#8107,0203265097753967,USPS,2026-08-27,in_transit,2026-08-31T19:45:00-05:00
SS-8725,#8110,8868345273466661707158,UPS,2026-08-27,delivered,2026-08-31T18:10:00-07:00
SS-8841,#8102,68528306153701242446,UPS,2026-08-27,delivered,2026-08-29T09:19:00-07:00
SS-8913,#8038,4862985797363831,FedEx,2026-08-27,delivered,2026-08-31T19:00:00-07:00
SS-8960,#8055,50713806713073510458,USPS,2026-08-27,delivered,2026-08-30T21:46:00-05:00
SS-8987,#7998,09745338906235466226,UPS,2026-08-27,delivered,2026-08-31T19:16:00-05:00
SS-9021,#8066,3481310450258963,USPS,2026-08-27,delivered,2026-08-30T12:21:00-07:00
SS-9152,#7992,0598445143672868112303,UPS,2026-08-27,delivered,2026-08-29T11:23:00-04:00
SS-9165,#8049,84987455135872717430,UPS,2026-08-27,shipped,2026-09-01T07:50:00-05:00
SS-9258,#8041,4942904617551887017999,UPS,2026-08-27,shipped,2026-09-01T21:47:00-04:00
SS-9306,#8028,61995394676626235960,FedEx,2026-08-27,delivery_exception,2026-08-31T18:59:00-05:00
SS-9322,#8036,32091401693328442347,UPS,2026-08-27,delivered,2026-08-30T09:02:00-04:00
SS-9471,#7994,14269376501676718776,USPS,2026-08-27,delivered,2026-08-30T14:19:00-04:00
SS-9522,#8040,2743922551741925814762,USPS,2026-08-27,in_transit,2026-08-31T20:35:00-07:00
SS-9544,#7997,8063585301012789695193,UPS,2026-08-27,in_transit,2026-08-28T08:10:00-07:00
SS-9603,#8074,0707228834133513,FedEx,2026-08-27,delivered,2026-08-29T18:36:00-07:00
SS-9698,#8000,7238586539276871,UPS,2026-08-27,delivered,2026-09-01T07:31:00-07:00
SS-9766,#7996,10851846689859321359,FedEx,2026-08-27,in_transit,2026-08-31T17:37:00-05:00
SS-9799,#8022,4948029890888196,FedEx,2026-08-27,in_transit,2026-08-31T17:00:00-05:00
SS-9814,#8046,26055546542683684377,UPS,2026-08-27,delivered,2026-08-29T13:02:00-05:00
SS-9832,#8064,5726765419828179,USPS,2026-08-27,delivered,2026-08-30T22:25:00-07:00
SS-9848,#7986,2567322348749391660191,USPS,2026-08-27,in_transit,2026-08-29T06:00:00-07:00
SS-9897,#7993,95380884267233990761,USPS,2026-08-27,delivered,2026-08-30T14:48:00-04:00
SS-9982,#8021,2797493549210181889699,UPS,2026-08-27,delivered,2026-09-01T11:12:00-04:00
SS-9999,#7995,27639852381828936327,FedEx,2026-08-27,delivered,2026-08-31T13:59:00-04:00
SS-10061,#8015,07060074614337004917,FedEx,2026-08-27,delivered,2026-08-28T10:58:00-07:00
