shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-8005,#6357,51656049451983273158,USPS,2026-07-16,shipped,2026-07-19T15:43:00-04:00
SS-8014,#6267,05411998679807935978,USPS,2026-07-16,in_transit,2026-07-20T13:09:00-04:00
SS-8024,#6291,7980893246095396,FedEx,2026-07-16,delivered,2026-07-18T09:59:00-04:00
SS-8081,#6315,4167243426617979,UPS,2026-07-16,delivered,2026-07-18T13:43:00-04:00
SS-8140,#6328,7985524140602933,USPS,2026-07-16,delivered,2026-07-18T15:08:00-05:00
SS-8270,#6320,5577017157724599281615,UPS,2026-07-16,delivered,2026-07-20T14:58:00-05:00
SS-8322,#6258,2730147195979647,FedEx,2026-07-16,delivered,2026-07-17T10:17:00-07:00
SS-8389,#6304,4470229604432701851067,USPS,2026-07-16,in_transit,2026-07-19T10:53:00-07:00
SS-8495,#6257,3735439627365271,FedEx,2026-07-16,delivered,2026-07-21T18:32:00-04:00
SS-8504,#6285,6687887883619689313503,UPS,2026-07-16,delivered,2026-07-18T17:36:00-04:00
SS-8650,#6307,2447951330531949,FedEx,2026-07-16,delivered,2026-07-20T14:24:00-05:00
SS-8663,#6356,2294643039429045,UPS,2026-07-16,in_transit,2026-07-21T19:43:00-07:00
SS-8693,#6366,24579889425652906032,UPS,2026-07-16,delivered,2026-07-19T13:02:00-07:00
SS-8713,#6333,8936289696454655358512,FedEx,2026-07-16,delivered,2026-07-18T06:19:00-07:00
SS-8721,#6361,5123972835129592,FedEx,2026-07-16,delivered,2026-07-17T22:07:00-07:00
SS-8787,#6282,96804918727420495612,FedEx,2026-07-16,delivered,2026-07-17T21:22:00-07:00
SS-8826,#6364,85666954132971506662,FedEx,2026-07-16,shipped,2026-07-21T08:22:00-05:00
SS-8931,#6367,7809270452388856225866,USPS,2026-07-16,delivered,2026-07-19T22:51:00-05:00
SS-8938,#6338,60183647238750827681,USPS,2026-07-16,delivered,2026-07-17T09:52:00-04:00
SS-8955,#6342,61592738740299071669,UPS,2026-07-16,delivered,2026-07-18T21:58:00-04:00
SS-9056,#6271,86163421254508095948,UPS,2026-07-16,delivery_exception,2026-07-18T09:09:00-07:00
SS-9106,#6370,83344470488789950470,USPS,2026-07-16,delivered,2026-07-20T08:47:00-07:00
SS-9107,#6308,2059685195377492,UPS,2026-07-16,delivered,2026-07-20T16:44:00-05:00
SS-9194,#6313,23046600128382710123,USPS,2026-07-16,shipped,2026-07-18T21:38:00-05:00
SS-9214,#6345,3924848130041691053021,UPS,2026-07-16,delivered,2026-07-21T16:15:00-05:00
SS-9221,#6273,0292546862728840766420,UPS,2026-07-16,shipped,2026-07-19T15:52:00-07:00
SS-9319,#6377,02377184301922095673,FedEx,2026-07-16,delivered,2026-07-18T20:41:00-07:00
SS-9326,#6319,3605952984241074,USPS,2026-07-16,shipped,2026-07-18T10:33:00-04:00
SS-9427,#6352,9000029561622564,USPS,2026-07-16,delivered,2026-07-21T21:59:00-07:00
SS-9432,#6376,1859212684856371142943,USPS,2026-07-16,delivered,2026-07-18T19:57:00-04:00
SS-9569,#6283,8268221756269962,UPS,2026-07-16,delivered,2026-07-19T22:22:00-05:00
SS-9578,#6360,0953267084886865,USPS,2026-07-16,delivered,2026-07-21T13:58:00-05:00
SS-9683,#6280,1802669141939606,UPS,2026-07-16,delivered,2026-07-21T15:31:00-04:00
SS-9830,#6293,7090703780886693207098,USPS,2026-07-16,delivered,2026-07-21T06:03:00-04:00
SS-9911,#6275,03327399741592094101,USPS,2026-07-16,shipped,2026-07-21T18:54:00-04:00
SS-9967,#6353,4620785622719260261186,UPS,2026-07-16,delivered,2026-07-18T19:38:00-05:00
SS-9986,#6263,0060398107951635,FedEx,2026-07-16,delivered,2026-07-19T14:49:00-04:00
SS-10071,#6329,7246639032143031,UPS,2026-07-16,delivered,2026-07-21T19:56:00-05:00
