shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-8021,#6346,8141247826137506068536,UPS,2026-07-18,delivered,2026-07-22T08:54:00-05:00
SS-8099,#6384,62713611155426221890,USPS,2026-07-18,in_transit,2026-07-21T11:48:00-07:00
SS-8188,#6432,0302992280920242,FedEx,2026-07-18,delivered,2026-07-23T15:58:00-07:00
SS-8234,#6381,9693157279194096105566,UPS,2026-07-18,delivered,2026-07-23T12:16:00-07:00
SS-8244,#6403,2562168936392649578232,UPS,2026-07-18,delivered,2026-07-21T22:25:00-04:00
SS-8400,#6386,2097002687681180715695,FedEx,2026-07-18,shipped,2026-07-23T18:30:00-05:00
SS-8443,#6448,4973471566277689,USPS,2026-07-18,in_transit,2026-07-20T15:34:00-05:00
SS-8475,#6374,6727578446834146511131,USPS,2026-07-18,delivered,2026-07-21T18:50:00-04:00
SS-8477,#6428,60930685389097283215,FedEx,2026-07-18,delivered,2026-07-21T08:13:00-07:00
SS-8636,#6425,79966734595764038166,FedEx,2026-07-18,delivered,2026-07-22T08:24:00-05:00
SS-8873,#6413,18297168157245000000,UPS,2026-07-18,in_transit,2026-07-20T08:35:00-05:00
SS-8933,#6375,6559428249116502,FedEx,2026-07-18,delivered,2026-07-20T18:34:00-07:00
SS-9065,#6380,3322273938992045735323,USPS,2026-07-18,delivered,2026-07-22T20:28:00-05:00
SS-9343,#6400,4059802602944203,UPS,2026-07-18,delivered,2026-07-20T19:41:00-04:00
SS-9380,#6431,5992016633822224005392,FedEx,2026-07-18,delivered,2026-07-22T20:55:00-05:00
SS-9425,#6358,26693706325031392804,UPS,2026-07-18,delivered,2026-07-21T07:22:00-07:00
SS-9476,#6394,78939129565188711486,FedEx,2026-07-18,delivered,2026-07-21T22:16:00-04:00
SS-9549,#6436,5295377403767687404207,USPS,2026-07-18,shipped,2026-07-22T14:18:00-07:00
SS-9564,#6347,2195973091218527,FedEx,2026-07-18,delivered,2026-07-19T15:56:00-04:00
SS-9580,#6397,68856846767809645837,USPS,2026-07-18,delivered,2026-07-21T19:33:00-07:00
SS-9606,#6354,5263794128866911223214,FedEx,2026-07-18,delivered,2026-07-23T15:53:00-07:00
SS-9837,#6343,2372259310337008942340,USPS,2026-07-18,delivered,2026-07-22T22:49:00-07:00
SS-10014,#6419,7751387712398189,USPS,2026-07-18,delivered,2026-07-20T11:35:00-05:00
SS-10034,#6363,9304640060698826486275,UPS,2026-07-18,delivered,2026-07-23T21:50:00-05:00
