shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-7016,#5507,7788925546659051,FedEx,2026-06-21,in_transit,2026-06-22T07:17:00-05:00
SS-7113,#5536,02380617445187053494,UPS,2026-06-21,delivered,2026-06-23T06:18:00-05:00
SS-7126,#5558,08705932525002921851,UPS,2026-06-21,delivered,2026-06-26T11:53:00-07:00
SS-7137,#5555,0616329451168685,UPS,2026-06-21,delivered,2026-06-23T15:31:00-07:00
SS-7166,#5568,1027261493316373,USPS,2026-06-21,delivered,2026-06-22T07:59:00-07:00
SS-7177,#5566,8801336138612075,UPS,2026-06-21,shipped,2026-06-24T12:17:00-05:00
SS-7180,#5477,3268424508821009968814,FedEx,2026-06-21,delivered,2026-06-26T14:51:00-07:00
SS-7238,#5499,05892583206799813646,FedEx,2026-06-21,delivered,2026-06-25T22:05:00-04:00
SS-7285,#5485,39504102767478366742,FedEx,2026-06-21,delivery_exception,2026-06-25T12:14:00-04:00
SS-7326,#5573,3898881671120754527985,USPS,2026-06-21,delivered,2026-06-24T20:26:00-05:00
SS-7327,#5489,2401322342321611,USPS,2026-06-21,delivered,2026-06-23T20:53:00-04:00
SS-7368,#5553,16592661085732788147,FedEx,2026-06-21,delivered,2026-06-22T16:05:00-07:00
SS-7435,#5569,3768151185672438070176,USPS,2026-06-21,delivered,2026-06-22T16:26:00-07:00
SS-7439,#5535,35331060053131220681,FedEx,2026-06-21,delivery_exception,2026-06-26T15:46:00-07:00
SS-7440,#5496,5583938661331552065063,UPS,2026-06-21,delivered,2026-06-24T15:21:00-07:00
SS-7545,#5564,50537953816493831849,USPS,2026-06-21,delivered,2026-06-25T08:40:00-05:00
SS-7580,#5460,2683190130205698152873,FedEx,2026-06-21,delivery_exception,2026-06-24T06:33:00-07:00
SS-7631,#5546,54858193242687741865,USPS,2026-06-21,delivered,2026-06-22T18:42:00-04:00
SS-7641,#5542,8272795596905150267551,USPS,2026-06-21,delivered,2026-06-25T17:54:00-04:00
SS-7762,#5549,7567772266025626,FedEx,2026-06-21,delivered,2026-06-24T10:34:00-04:00
SS-7833,#5552,1329715066626705,UPS,2026-06-21,delivered,2026-06-23T13:00:00-07:00
SS-7837,#5522,0326714949819421,UPS,2026-06-21,delivered,2026-06-22T19:50:00-07:00
SS-7867,#5534,82780205869507321464,UPS,2026-06-21,delivered,2026-06-22T16:26:00-05:00
SS-7884,#5491,3550542960807063,UPS,2026-06-21,delivered,2026-06-26T11:45:00-07:00
SS-7929,#5492,4286796325942328946338,UPS,2026-06-21,delivered,2026-06-26T18:46:00-07:00
SS-7976,#5560,4801864482217588397857,USPS,2026-06-21,delivery_exception,2026-06-23T16:53:00-04:00
SS-7979,#5510,0953141961560783274883,FedEx,2026-06-21,delivered,2026-06-22T10:13:00-07:00
