shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-7018,#5022,6528168505423573,FedEx,2026-06-10,delivery_exception,2026-06-15T19:35:00-07:00
SS-7031,#5122,9702135569092755,UPS,2026-06-10,delivered,2026-06-14T22:39:00-07:00
SS-7100,#5059,7500170127706324,USPS,2026-06-10,delivered,2026-06-14T10:51:00-04:00
SS-7199,#5110,0127961143519066,UPS,2026-06-10,delivered,2026-06-15T11:08:00-05:00
SS-7246,#5009,46084325621689363926,UPS,2026-06-10,delivered,2026-06-15T09:03:00-07:00
SS-7251,#5117,33312797573660965699,FedEx,2026-06-10,in_transit,2026-06-11T08:11:00-07:00
SS-7259,#5024,2499982795014556168147,USPS,2026-06-10,shipped,2026-06-15T13:42:00-04:00
SS-7291,#5069,7200642569087766,UPS,2026-06-10,delivered,2026-06-13T20:26:00-04:00
SS-7404,#5033,0026876811807156956201,FedEx,2026-06-10,delivered,2026-06-15T11:42:00-07:00
SS-7405,#5011,7537030453194337,UPS,2026-06-10,shipped,2026-06-13T09:03:00-05:00
SS-7412,#5063,96399076769915078593,USPS,2026-06-10,delivered,2026-06-11T15:44:00-05:00
SS-7456,#5115,00409013806984775965,USPS,2026-06-10,delivered,2026-06-12T22:40:00-04:00
SS-7460,#5072,7833321160256434712871,UPS,2026-06-10,delivered,2026-06-11T10:31:00-07:00
SS-7570,#5092,07870104159149750198,UPS,2026-06-10,delivered,2026-06-14T17:03:00-07:00
SS-7627,#5064,7104331875109792158350,FedEx,2026-06-10,delivery_exception,2026-06-14T09:34:00-05:00
SS-7643,#5094,3459576403816649690282,FedEx,2026-06-10,delivered,2026-06-13T12:04:00-07:00
SS-7670,#5043,6430394290458867925298,UPS,2026-06-10,delivered,2026-06-14T18:17:00-05:00
SS-7683,#5051,6229493817359848840215,USPS,2026-06-10,delivery_exception,2026-06-11T21:54:00-04:00
SS-7698,#5074,22311649133424579889,UPS,2026-06-10,delivered,2026-06-12T21:55:00-05:00
SS-7714,#5106,27155983541165972634,USPS,2026-06-10,delivery_exception,2026-06-11T11:23:00-05:00
SS-7738,#5077,13695727908335090254,UPS,2026-06-10,delivered,2026-06-11T10:26:00-07:00
SS-7741,#5050,30609069130981079649,UPS,2026-06-10,delivered,2026-06-13T21:29:00-07:00
SS-7742,#5031,6737945772785324264250,USPS,2026-06-10,delivered,2026-06-15T11:39:00-05:00
SS-7788,#5083,1618808190482357,FedEx,2026-06-10,shipped,2026-06-14T06:53:00-05:00
SS-7820,#5060,5228230524808806220722,USPS,2026-06-10,delivered,2026-06-12T20:19:00-05:00
SS-7898,#5085,4288605053766608,USPS,2026-06-10,delivered,2026-06-12T15:20:00-04:00
SS-7946,#5055,9205222999362165914388,USPS,2026-06-10,delivered,2026-06-15T20:17:00-07:00
SS-7960,#5023,0270615927387402,USPS,2026-06-10,in_transit,2026-06-12T07:53:00-07:00
SS-8001,#5065,3342720388621750801963,FedEx,2026-06-10,delivered,2026-06-12T09:29:00-05:00
SS-8004,#5111,5446083851799378105391,FedEx,2026-06-10,delivered,2026-06-12T18:55:00-04:00
