shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-8022,#7325,1530515220472779,UPS,2026-08-11,delivered,2026-08-16T13:58:00-05:00
SS-8040,#7373,78774701687339500479,UPS,2026-08-11,delivery_exception,2026-08-15T21:14:00-05:00
SS-8046,#7329,7562636897028385786527,UPS,2026-08-11,delivered,2026-08-14T06:20:00-04:00
SS-8063,#7415,7086688263435175,UPS,2026-08-11,delivery_exception,2026-08-15T12:27:00-04:00
SS-8114,#7378,4903521356804420,USPS,2026-08-11,delivery_exception,2026-08-13T07:32:00-05:00
SS-8159,#7313,8916375628900287,FedEx,2026-08-11,delivered,2026-08-13T15:38:00-07:00
SS-8291,#7369,0877661830671985546015,USPS,2026-08-11,delivered,2026-08-15T07:20:00-05:00
SS-8339,#7321,4500902559056165,FedEx,2026-08-11,delivered,2026-08-15T14:14:00-07:00
SS-8360,#7375,9485625728703203207427,USPS,2026-08-11,delivered,2026-08-13T21:02:00-05:00
SS-8555,#7370,7148026325703965313614,UPS,2026-08-11,in_transit,2026-08-16T20:04:00-07:00
SS-8695,#7361,37948714855245787158,FedEx,2026-08-11,delivered,2026-08-15T13:43:00-07:00
SS-8723,#7409,8217392957867181,UPS,2026-08-11,delivered,2026-08-13T13:50:00-04:00
SS-8807,#7342,9352196263355643,FedEx,2026-08-11,delivery_exception,2026-08-15T18:13:00-04:00
SS-8815,#7343,8785996486287203,UPS,2026-08-11,delivered,2026-08-13T12:20:00-05:00
SS-8827,#7348,67055143776936634392,FedEx,2026-08-11,in_transit,2026-08-15T08:39:00-04:00
SS-8848,#7335,01042462456185174460,UPS,2026-08-11,delivered,2026-08-16T07:56:00-07:00
SS-8883,#7362,55402635582430176464,UPS,2026-08-11,shipped,2026-08-12T17:47:00-07:00
SS-8914,#7389,82856053970798661770,FedEx,2026-08-11,in_transit,2026-08-16T15:12:00-04:00
SS-9015,#7359,9001635640723247282895,UPS,2026-08-11,delivered,2026-08-15T10:38:00-07:00
SS-9144,#7391,05378803318361133892,FedEx,2026-08-11,delivered,2026-08-15T10:16:00-05:00
SS-9170,#7417,24538109794122487098,FedEx,2026-08-11,in_transit,2026-08-13T12:29:00-05:00
SS-9242,#7355,3626475286461209,FedEx,2026-08-11,shipped,2026-08-15T19:35:00-04:00
SS-9329,#7308,7984914986099550,USPS,2026-08-11,delivered,2026-08-13T17:04:00-04:00
SS-9526,#7350,6811339736707217,UPS,2026-08-11,delivered,2026-08-13T07:57:00-05:00
SS-9591,#7416,8177551294414925,USPS,2026-08-11,delivered,2026-08-13T15:25:00-04:00
SS-9597,#7337,9523285558095794,UPS,2026-08-11,shipped,2026-08-12T21:25:00-04:00
SS-9634,#7377,9804255428053764,UPS,2026-08-11,delivered,2026-08-15T21:04:00-05:00
SS-9665,#7384,1504205986856977,FedEx,2026-08-11,shipped,2026-08-13T19:38:00-04:00
SS-9676,#7328,1630343830009143,FedEx,2026-08-11,delivered,2026-08-16T20:38:00-05:00
SS-9757,#7374,01991984808701708671,FedEx,2026-08-11,delivered,2026-08-13T10:08:00-04:00
SS-9862,#7423,8507196129332134,USPS,2026-08-11,delivered,2026-08-15T18:14:00-05:00
SS-9874,#7317,1572312524235256,FedEx,2026-08-11,delivered,2026-08-16T21:19:00-05:00
SS-9952,#7424,9184574965990527025996,FedEx,2026-08-11,delivered,2026-08-14T12:26:00-07:00
SS-10009,#7419,81803648510021824140,FedEx,2026-08-11,delivered,2026-08-13T15:59:00-04:00
SS-10026,#7330,6518127591700343,FedEx,2026-08-11,delivered,2026-08-15T12:59:00-07:00
SS-10076,#7425,6246947629368426851797,USPS,2026-08-11,in_transit,2026-08-12T14:46:00-04:00
