shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-8572,#8478,2517629833477433268319,UPS,2026-09-07,delivered,2026-09-09T20:23:00-05:00
SS-8580,#8481,5535603319036890030102,FedEx,2026-09-07,delivered,2026-09-12T19:22:00-07:00
SS-9038,#8507,75582147709207115238,USPS,2026-09-07,delivered,2026-09-10T20:13:00-05:00
SS-9057,#8469,1526925596647213074235,USPS,2026-09-07,delivered,2026-09-11T06:29:00-07:00
SS-9335,#8468,1080926166201655578645,FedEx,2026-09-07,in_transit,2026-09-08T22:00:00-07:00
SS-9360,#8488,0977978023445684,USPS,2026-09-07,delivered,2026-09-10T09:22:00-05:00
SS-9487,#8508,0281435312794337953111,FedEx,2026-09-07,delivered,2026-09-08T06:28:00-05:00
SS-9536,#8471,2889594703969645359176,FedEx,2026-09-07,delivered,2026-09-12T17:47:00-04:00
SS-9649,#8501,4978729657156438,UPS,2026-09-07,delivered,2026-09-10T09:15:00-04:00
SS-9807,#8475,23430658744888392375,FedEx,2026-09-07,in_transit,2026-09-08T12:01:00-07:00
SS-10040,#8494,7183224023936276,USPS,2026-09-07,delivered,2026-09-12T09:05:00-05:00
