shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-7027,#6208,8527722170430305486874,UPS,2026-07-08,delivered,2026-07-09T10:44:00-04:00
SS-7040,#6189,88153714732104696325,FedEx,2026-07-08,delivered,2026-07-12T21:46:00-05:00
SS-7090,#6143,71478596969155792499,FedEx,2026-07-08,delivery_exception,2026-07-09T07:23:00-07:00
SS-7159,#6168,1002255794155216,UPS,2026-07-08,delivered,2026-07-12T18:30:00-07:00
SS-7183,#6160,7594929955620533,FedEx,2026-07-08,delivered,2026-07-11T09:45:00-05:00
SS-7219,#6144,3085368663266341,USPS,2026-07-08,delivered,2026-07-13T18:58:00-07:00
SS-7256,#6213,47421230940777809733,FedEx,2026-07-08,delivered,2026-07-10T20:08:00-07:00
SS-7305,#6205,9831687397740633569392,USPS,2026-07-08,delivered,2026-07-10T16:26:00-07:00
SS-7312,#6150,62411241272380468275,FedEx,2026-07-08,delivered,2026-07-11T09:25:00-04:00
SS-7336,#6212,11877347784858800616,USPS,2026-07-08,delivered,2026-07-12T11:06:00-04:00
SS-7376,#6177,9973080695814671,FedEx,2026-07-08,delivered,2026-07-12T20:49:00-04:00
SS-7449,#6211,2300857666567491601692,UPS,2026-07-08,delivered,2026-07-09T10:58:00-04:00
SS-7485,#6202,6731882617024376,USPS,2026-07-08,in_transit,2026-07-11T17:01:00-04:00
SS-7519,#6214,9042271133228898,UPS,2026-07-08,delivered,2026-07-09T21:31:00-04:00
SS-7558,#6172,4940128974325122572076,USPS,2026-07-08,delivered,2026-07-12T08:51:00-07:00
SS-7577,#6183,7929884259959961002311,FedEx,2026-07-08,shipped,2026-07-13T12:36:00-05:00
SS-7587,#6187,3319036890030102,USPS,2026-07-08,delivered,2026-07-13T06:52:00-05:00
SS-7598,#6182,5657490250429019358895,UPS,2026-07-08,delivered,2026-07-13T12:19:00-04:00
SS-7602,#6165,66829732702164871206,USPS,2026-07-08,delivered,2026-07-11T15:30:00-07:00
SS-7622,#6171,5211823793126978,USPS,2026-07-08,delivered,2026-07-11T06:53:00-07:00
SS-7783,#6220,98440971231660076762,UPS,2026-07-08,delivered,2026-07-13T10:06:00-04:00
SS-7847,#6215,9079388413685283,FedEx,2026-07-08,delivered,2026-07-11T09:15:00-07:00
SS-7886,#6185,0164818804428773,UPS,2026-07-08,delivered,2026-07-10T13:59:00-05:00
SS-7920,#6197,8285605397079866177067,USPS,2026-07-08,delivered,2026-07-12T20:39:00-04:00
SS-8007,#6210,3972833912187062932880,USPS,2026-07-08,delivered,2026-07-13T14:39:00-05:00
SS-8012,#6140,0066664110654113,USPS,2026-07-08,in_transit,2026-07-13T22:36:00-07:00
