shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-7020,#6117,65379473834735977468,USPS,2026-07-07,in_transit,2026-07-11T21:08:00-04:00
SS-7034,#6122,44225831323705895782,USPS,2026-07-07,delivered,2026-07-12T11:32:00-04:00
SS-7050,#6190,84419866524041574733,UPS,2026-07-07,delivered,2026-07-09T21:15:00-05:00
SS-7069,#6142,7535560932048996423536,USPS,2026-07-07,delivered,2026-07-09T08:53:00-07:00
SS-7092,#6184,6627828274225790,FedEx,2026-07-07,delivered,2026-07-10T11:20:00-07:00
SS-7127,#6127,5691545226752895392644,FedEx,2026-07-07,delivered,2026-07-11T19:38:00-05:00
SS-7143,#6198,3579727985524140,UPS,2026-07-07,delivered,2026-07-12T16:04:00-04:00
SS-7189,#6204,9184638655779082723184,USPS,2026-07-07,delivered,2026-07-12T22:07:00-07:00
SS-7228,#6221,8274485708620959351863,FedEx,2026-07-07,delivered,2026-07-09T22:11:00-04:00
SS-7278,#6092,66683272386562422010,FedEx,2026-07-07,delivered,2026-07-11T12:12:00-05:00
SS-7288,#6126,3009109391119269212447,FedEx,2026-07-07,shipped,2026-07-09T21:42:00-04:00
SS-7293,#6119,85174328063461571732,UPS,2026-07-07,delivered,2026-07-08T11:29:00-05:00
SS-7307,#6136,3254310742799077,UPS,2026-07-07,shipped,2026-07-11T07:56:00-05:00
SS-7321,#6125,2648704947873002,FedEx,2026-07-07,delivery_exception,2026-07-11T06:30:00-05:00
SS-7357,#6151,3436262044397359,UPS,2026-07-07,delivered,2026-07-11T19:22:00-05:00
SS-7397,#6101,9070562608564111,UPS,2026-07-07,in_transit,2026-07-11T19:41:00-07:00
SS-7442,#6091,25257150997683890309,FedEx,2026-07-07,delivered,2026-07-12T12:59:00-05:00
SS-7447,#6188,47156627768962706614,UPS,2026-07-07,delivery_exception,2026-07-09T12:51:00-05:00
SS-7483,#6148,5153814474430963480797,FedEx,2026-07-07,delivered,2026-07-11T08:40:00-07:00
SS-7548,#6138,6445561857906477,UPS,2026-07-07,delivered,2026-07-10T18:15:00-07:00
SS-7603,#6191,0212886652683415,UPS,2026-07-07,delivered,2026-07-12T08:20:00-07:00
SS-7644,#6181,4983922501425762,UPS,2026-07-07,delivery_exception,2026-07-09T15:06:00-07:00
SS-7648,#6137,03461562624467046226,USPS,2026-07-07,delivered,2026-07-09T14:11:00-04:00
SS-7654,#6174,6815466024161394498830,USPS,2026-07-07,delivered,2026-07-12T10:33:00-04:00
SS-7676,#6164,46947258784448354884,UPS,2026-07-07,shipped,2026-07-09T10:33:00-04:00
SS-7705,#6141,8677524014843991,FedEx,2026-07-07,delivered,2026-07-12T18:32:00-04:00
SS-7708,#6219,8197374189721540641769,USPS,2026-07-07,delivered,2026-07-09T14:21:00-04:00
SS-7709,#6178,2743811995376601,FedEx,2026-07-07,shipped,2026-07-10T14:48:00-04:00
SS-7745,#6162,8749603358268627,USPS,2026-07-07,delivered,2026-07-12T19:42:00-05:00
SS-7753,#6130,4715802909046376,USPS,2026-07-07,in_transit,2026-07-12T16:24:00-04:00
SS-7757,#6147,01658373792749072801,UPS,2026-07-07,delivered,2026-07-09T16:20:00-05:00
SS-7770,#6113,99140388436604432400,FedEx,2026-07-07,in_transit,2026-07-11T13:53:00-05:00
SS-7776,#6098,0847068103903397051958,UPS,2026-07-07,delivered,2026-07-12T16:04:00-04:00
SS-7851,#6115,5056618632397913787655,FedEx,2026-07-07,delivered,2026-07-08T20:53:00-07:00
SS-7877,#6206,38187692082832308981,UPS,2026-07-07,in_transit,2026-07-11T19:25:00-05:00
SS-7895,#6110,91609365952014911894,UPS,2026-07-07,delivered,2026-07-08T06:19:00-07:00
SS-7956,#6104,5873393049366538,USPS,2026-07-07,delivered,2026-07-12T14:17:00-04:00
SS-7997,#6166,1299570472642612120384,FedEx,2026-07-07,delivered,2026-07-11T10:38:00-04:00
