shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-7023,#5646,2047277901043289861434,FedEx,2026-06-23,shipped,2026-06-27T07:53:00-07:00
SS-7025,#5662,4609539621851888,FedEx,2026-06-23,delivered,2026-06-27T08:06:00-05:00
SS-7074,#5614,4101666870021765918033,USPS,2026-06-23,in_transit,2026-06-24T13:32:00-07:00
SS-7160,#5547,67467621202169797296,UPS,2026-06-23,shipped,2026-06-24T08:40:00-05:00
SS-7218,#5550,0082547807740649,USPS,2026-06-23,delivered,2026-06-28T20:01:00-05:00
SS-7279,#5642,2762126796927868765326,USPS,2026-06-23,delivered,2026-06-24T18:51:00-05:00
SS-7361,#5562,7456449485625728,USPS,2026-06-23,in_transit,2026-06-26T19:44:00-05:00
SS-7402,#5572,5398402891416128,FedEx,2026-06-23,delivered,2026-06-28T12:21:00-05:00
SS-7418,#5592,34234258323024102615,UPS,2026-06-23,delivered,2026-06-27T20:59:00-04:00
SS-7437,#5596,42209124186210427523,USPS,2026-06-23,delivered,2026-06-26T22:25:00-04:00
SS-7457,#5600,5553566905510762091843,USPS,2026-06-23,delivered,2026-06-28T15:35:00-05:00
SS-7516,#5634,6341115950342811390438,FedEx,2026-06-23,in_transit,2026-06-25T19:42:00-05:00
SS-7536,#5565,2098196027523343,USPS,2026-06-23,delivered,2026-06-24T22:06:00-04:00
SS-7551,#5540,6718839774573144,USPS,2026-06-23,delivered,2026-06-24T21:19:00-05:00
SS-7566,#5537,23691430753666144942,UPS,2026-06-23,delivered,2026-06-24T06:47:00-05:00
SS-7573,#5602,6202232883774419,FedEx,2026-06-23,delivered,2026-06-26T21:07:00-07:00
SS-7642,#5548,2542782079799667,FedEx,2026-06-23,in_transit,2026-06-25T07:16:00-05:00
SS-7671,#5626,5856728727601534332491,UPS,2026-06-23,shipped,2026-06-27T11:31:00-07:00
SS-7704,#5578,5212932896340646,UPS,2026-06-23,delivered,2026-06-28T06:30:00-04:00
SS-7718,#5649,68893628969645465535,UPS,2026-06-23,delivered,2026-06-25T19:50:00-07:00
SS-7795,#5627,74968049187274204956,UPS,2026-06-23,delivered,2026-06-24T21:30:00-07:00
SS-7800,#5599,0508018498042537337773,USPS,2026-06-23,delivered,2026-06-24T18:05:00-04:00
SS-7836,#5664,2007202455910245109109,FedEx,2026-06-23,delivery_exception,2026-06-26T10:05:00-05:00
SS-7885,#5661,3699879509822104,FedEx,2026-06-23,delivered,2026-06-26T08:00:00-05:00
SS-7889,#5606,6255402635582430,UPS,2026-06-23,delivered,2026-06-25T22:12:00-04:00
SS-7906,#5660,69087261760723483893,FedEx,2026-06-23,in_transit,2026-06-26T15:16:00-04:00
SS-7931,#5579,3358951381865507846850,USPS,2026-06-23,delivered,2026-06-28T06:29:00-07:00
