shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-8006,#7136,5149368998094024455022,FedEx,2026-08-05,shipped,2026-08-09T07:56:00-05:00
SS-8034,#7150,6912517785289226,USPS,2026-08-05,delivered,2026-08-10T09:25:00-04:00
SS-8041,#7077,7480162456506098,FedEx,2026-08-05,in_transit,2026-08-07T19:13:00-05:00
SS-8064,#7083,1830469901398373,FedEx,2026-08-05,shipped,2026-08-10T06:25:00-07:00
SS-8220,#7178,72346013673037183764,FedEx,2026-08-05,delivered,2026-08-09T14:48:00-04:00
SS-8292,#7160,8517432806346157173203,UPS,2026-08-05,delivered,2026-08-07T09:45:00-05:00
SS-8297,#7125,1962071002194672324876,UPS,2026-08-05,delivered,2026-08-10T06:30:00-05:00
SS-8397,#7061,7183258238687007,FedEx,2026-08-05,delivered,2026-08-10T06:31:00-04:00
SS-8557,#7120,5916795410727284982474,UPS,2026-08-05,delivered,2026-08-06T19:46:00-07:00
SS-8560,#7157,6614494296592342,USPS,2026-08-05,delivered,2026-08-06T16:08:00-04:00
SS-8612,#7146,1860089219639456804473,UPS,2026-08-05,delivery_exception,2026-08-09T20:37:00-07:00
SS-8638,#7057,62702324412336132850,UPS,2026-08-05,delivered,2026-08-07T13:19:00-04:00
SS-8644,#7112,5943897607401775095465,USPS,2026-08-05,delivered,2026-08-09T13:19:00-07:00
SS-8647,#7166,3897015502916815466024,UPS,2026-08-05,in_transit,2026-08-09T10:38:00-04:00
SS-8662,#7137,90228403595442947742,FedEx,2026-08-05,delivered,2026-08-08T14:11:00-04:00
SS-8699,#7142,4686775240148439,UPS,2026-08-05,delivered,2026-08-06T08:53:00-07:00
SS-8722,#7141,7282709081441529,USPS,2026-08-05,delivered,2026-08-09T18:32:00-04:00
SS-8754,#7114,5757574758339205677567,FedEx,2026-08-05,delivered,2026-08-09T20:16:00-07:00
SS-8766,#7113,2711221823155516517680,USPS,2026-08-05,in_transit,2026-08-06T13:53:00-05:00
SS-8825,#7100,7609441283337218,USPS,2026-08-05,delivered,2026-08-09T16:33:00-07:00
SS-8894,#7093,2691776829384401348087,FedEx,2026-08-05,shipped,2026-08-08T11:04:00-05:00
SS-8927,#7181,6850957443034918,UPS,2026-08-05,in_transit,2026-08-08T15:06:00-07:00
SS-9070,#7156,3506373118046741,FedEx,2026-08-05,delivered,2026-08-08T12:54:00-07:00
SS-9224,#7055,0892739615976405356707,USPS,2026-08-05,delivered,2026-08-09T19:40:00-05:00
SS-9299,#7060,9304541840398221,FedEx,2026-08-05,delivered,2026-08-06T14:09:00-04:00
SS-9348,#7090,5181788242655946,UPS,2026-08-05,delivered,2026-08-09T17:36:00-05:00
SS-9422,#7159,9602425703332959,UPS,2026-08-05,in_transit,2026-08-10T19:55:00-07:00
SS-9430,#7173,6665052761209281578061,UPS,2026-08-05,in_transit,2026-08-08T11:02:00-05:00
SS-9469,#7169,1226815947470531,USPS,2026-08-05,delivered,2026-08-09T11:55:00-05:00
SS-9596,#7128,55785641354741685573,UPS,2026-08-05,delivered,2026-08-08T13:56:00-04:00
SS-9641,#7162,52697442036078548330,UPS,2026-08-05,delivered,2026-08-07T19:42:00-05:00
SS-9815,#7119,14034454595660030119,UPS,2026-08-05,delivered,2026-08-08T11:29:00-05:00
