shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-7010,#5410,6226838851606071,UPS,2026-06-17,delivery_exception,2026-06-18T14:44:00-07:00
SS-7098,#5382,3672946671168457759017,UPS,2026-06-17,delivered,2026-06-19T18:49:00-07:00
SS-7109,#5372,9042102027588425,USPS,2026-06-17,delivered,2026-06-22T06:24:00-05:00
SS-7131,#5396,1526218159970629620153,FedEx,2026-06-17,delivered,2026-06-18T22:48:00-07:00
SS-7163,#5364,5408386631779717751701,UPS,2026-06-17,delivered,2026-06-18T08:22:00-05:00
SS-7229,#5377,8782945651181022,FedEx,2026-06-17,delivered,2026-06-18T20:41:00-07:00
SS-7346,#5311,2303477866032420,UPS,2026-06-17,delivered,2026-06-18T22:56:00-04:00
SS-7367,#5401,4214764925158377674996,FedEx,2026-06-17,delivered,2026-06-21T18:48:00-05:00
SS-7399,#5379,5265461033993788614057,USPS,2026-06-17,shipped,2026-06-18T11:00:00-05:00
SS-7436,#5399,56360041257771183727,USPS,2026-06-17,shipped,2026-06-19T12:00:00-05:00
SS-7517,#5313,3034199097005140,USPS,2026-06-17,delivered,2026-06-18T21:38:00-05:00
SS-7522,#5363,2197054669275895516874,UPS,2026-06-17,delivered,2026-06-21T21:50:00-05:00
SS-7526,#5369,0644212146147683420165,USPS,2026-06-17,delivered,2026-06-22T08:13:00-07:00
SS-7576,#5304,6812259572446176,FedEx,2026-06-17,in_transit,2026-06-22T10:53:00-07:00
SS-7588,#5413,7240559342967111483753,UPS,2026-06-17,delivered,2026-06-19T08:35:00-05:00
SS-7591,#5340,4964104967066703362680,USPS,2026-06-17,delivered,2026-06-22T18:44:00-05:00
SS-7651,#5403,4389760740177509546540,UPS,2026-06-17,delivered,2026-06-21T22:25:00-04:00
SS-7690,#5315,5027160736077633,UPS,2026-06-17,delivered,2026-06-19T13:43:00-04:00
SS-7692,#5337,7481700666155416,FedEx,2026-06-17,delivered,2026-06-20T08:49:00-04:00
SS-7710,#5347,4448564510173973964178,UPS,2026-06-17,delivered,2026-06-19T15:56:00-04:00
SS-7759,#5341,49684364538044210175,FedEx,2026-06-17,delivered,2026-06-22T19:58:00-04:00
SS-7848,#5373,0615370124244626325144,UPS,2026-06-17,in_transit,2026-06-19T09:18:00-07:00
SS-7888,#5335,0362586314417064,USPS,2026-06-17,delivered,2026-06-18T12:49:00-07:00
SS-7890,#5350,1764644898803153888245,UPS,2026-06-17,delivered,2026-06-18T12:12:00-05:00
SS-7911,#5308,39500168094149150762,UPS,2026-06-17,shipped,2026-06-20T16:44:00-05:00
SS-7926,#5407,97461917798768299687,UPS,2026-06-17,delivered,2026-06-21T17:42:00-05:00
SS-7958,#5375,2946209355610399529701,FedEx,2026-06-17,delivered,2026-06-18T18:34:00-07:00
SS-7961,#5301,9907166906322481554203,FedEx,2026-06-17,delivered,2026-06-19T07:09:00-05:00
SS-7972,#5338,16698416612374077943,UPS,2026-06-17,delivered,2026-06-18T09:52:00-04:00
