shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-8030,#6635,02135569092755719285,UPS,2026-07-23,delivered,2026-07-28T22:55:00-04:00
SS-8127,#6602,7932710405411526,USPS,2026-07-23,delivered,2026-07-28T21:07:00-07:00
SS-8210,#6665,7716947225699611253554,FedEx,2026-07-23,delivered,2026-07-27T19:18:00-05:00
SS-8273,#6638,72461919657013290227,FedEx,2026-07-23,in_transit,2026-07-25T13:51:00-04:00
SS-8387,#6589,8864976776228277288137,FedEx,2026-07-23,shipped,2026-07-25T13:30:00-05:00
SS-8491,#6634,4090367881278686694320,FedEx,2026-07-23,delivered,2026-07-27T19:42:00-05:00
SS-8501,#6625,5109226859262494,UPS,2026-07-23,delivered,2026-07-27T20:29:00-05:00
SS-8516,#6605,49551127474721970546,USPS,2026-07-23,delivered,2026-07-28T17:26:00-05:00
SS-8532,#6662,09117911244211753617,FedEx,2026-07-23,delivered,2026-07-24T08:06:00-05:00
SS-8608,#6652,67664047350476392831,FedEx,2026-07-23,delivered,2026-07-26T15:20:00-07:00
SS-8724,#6560,53523736050791815899,FedEx,2026-07-23,delivery_exception,2026-07-26T16:53:00-04:00
SS-8739,#6601,9395786543627187496033,FedEx,2026-07-23,delivered,2026-07-24T20:14:00-05:00
SS-8756,#6556,2923106724530762484337,USPS,2026-07-23,in_transit,2026-07-25T22:29:00-07:00
SS-8765,#6541,8752568065625904599080,FedEx,2026-07-23,delivered,2026-07-28T22:55:00-04:00
SS-8773,#6572,2778943191009004,UPS,2026-07-23,delivered,2026-07-26T12:21:00-05:00
SS-8925,#6553,9156241528572562,UPS,2026-07-23,delivered,2026-07-27T16:05:00-07:00
SS-8944,#6571,30954497912799702927,USPS,2026-07-23,delivered,2026-07-26T11:24:00-05:00
SS-9059,#6627,9637310081785221158718,USPS,2026-07-23,delivered,2026-07-25T21:30:00-07:00
SS-9105,#6568,3387220542216265496330,UPS,2026-07-23,delivered,2026-07-25T07:59:00-07:00
SS-9151,#6548,8190221797891248839717,USPS,2026-07-23,delivered,2026-07-26T07:16:00-05:00
SS-9190,#6551,9449466720108240281822,UPS,2026-07-23,delivered,2026-07-26T18:17:00-07:00
SS-9197,#6622,5734724358617682,USPS,2026-07-23,delivered,2026-07-24T10:01:00-04:00
SS-9256,#6604,23461762313361094416,USPS,2026-07-23,delivered,2026-07-27T09:23:00-07:00
SS-9259,#6579,3242024837444172345653,FedEx,2026-07-23,delivered,2026-07-27T06:29:00-07:00
SS-9351,#6583,4779541767553981889073,USPS,2026-07-23,delivered,2026-07-27T12:48:00-07:00
SS-9467,#6640,0899318781048028354158,USPS,2026-07-23,shipped,2026-07-28T06:03:00-05:00
SS-9523,#6570,1236018639945413,USPS,2026-07-23,in_transit,2026-07-28T21:37:00-04:00
SS-9552,#6651,6535232660004709,UPS,2026-07-23,delivered,2026-07-25T16:29:00-07:00
SS-9681,#6607,7909863615276958444202,UPS,2026-07-23,delivered,2026-07-25T16:52:00-05:00
SS-9718,#6537,41627963651295551005,USPS,2026-07-23,delivered,2026-07-24T06:47:00-05:00
SS-9856,#6550,54694660490376474769,USPS,2026-07-23,delivered,2026-07-27T20:01:00-05:00
SS-9965,#6654,10559169833179364708,USPS,2026-07-23,shipped,2026-07-26T10:16:00-07:00
SS-10012,#6593,0460104131355579420722,USPS,2026-07-23,delivered,2026-07-25T15:48:00-05:00
SS-10067,#6590,5767765766647608,UPS,2026-07-23,delivered,2026-07-27T11:11:00-05:00
SS-10080,#6545,40307559841420248435,UPS,2026-07-23,delivered,2026-07-25T12:38:00-07:00
