shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-7032,#6114,7192856543102786,UPS,2026-07-06,delivered,2026-07-10T20:16:00-07:00
SS-7094,#6066,0438427978819148,USPS,2026-07-06,delivered,2026-07-09T07:40:00-07:00
SS-7106,#6173,7918055269658271091043,FedEx,2026-07-06,in_transit,2026-07-08T11:02:00-05:00
SS-7110,#6094,2410564814917785,USPS,2026-07-06,shipped,2026-07-07T19:37:00-05:00
SS-7124,#6179,9321334803965223955905,USPS,2026-07-06,in_transit,2026-07-08T16:17:00-04:00
SS-7133,#6180,5061497310324171,USPS,2026-07-06,delivered,2026-07-08T21:00:00-04:00
SS-7171,#6158,4380571983863840666580,USPS,2026-07-06,delivered,2026-07-09T11:29:00-04:00
SS-7202,#6078,5439376904268181845184,UPS,2026-07-06,delivered,2026-07-08T13:02:00-07:00
SS-7211,#6132,06120347175455884506,UPS,2026-07-06,delivery_exception,2026-07-07T08:22:00-05:00
SS-7240,#6154,69389833146591166553,FedEx,2026-07-06,in_transit,2026-07-10T09:24:00-07:00
SS-7287,#6057,7393852580010618175344,USPS,2026-07-06,delivered,2026-07-07T13:19:00-04:00
SS-7289,#6169,17465421406650442717,UPS,2026-07-06,delivered,2026-07-09T11:55:00-05:00
SS-7290,#6167,3962712863917410119470,UPS,2026-07-06,delivered,2026-07-10T15:09:00-07:00
SS-7317,#6135,1702814069375150939834,FedEx,2026-07-06,in_transit,2026-07-11T08:09:00-07:00
SS-7340,#6073,1415208507698640790569,UPS,2026-07-06,delivery_exception,2026-07-08T07:35:00-05:00
SS-7353,#6134,20634591123829657724,USPS,2026-07-06,delivered,2026-07-08T22:23:00-05:00
SS-7403,#6146,4639855474355379502097,UPS,2026-07-06,delivery_exception,2026-07-07T20:37:00-07:00
SS-7476,#6103,4181861515542340163611,UPS,2026-07-06,shipped,2026-07-11T22:12:00-05:00
SS-7514,#6123,2820667849843624186236,UPS,2026-07-06,delivered,2026-07-08T17:29:00-04:00
SS-7546,#6176,19665533077046117295,USPS,2026-07-06,delivered,2026-07-08T20:05:00-04:00
SS-7550,#6084,40104145964229712529,UPS,2026-07-06,in_transit,2026-07-08T08:06:00-07:00
SS-7582,#6064,17309850344651241893,UPS,2026-07-06,delivered,2026-07-08T22:21:00-04:00
SS-7606,#6082,13475098898645652203,FedEx,2026-07-06,delivered,2026-07-11T22:15:00-05:00
SS-7633,#6090,5830945154809404760440,USPS,2026-07-06,in_transit,2026-07-09T17:36:00-05:00
SS-7666,#6124,8198077046056876,UPS,2026-07-06,delivered,2026-07-08T15:19:00-04:00
SS-7668,#6058,5177345475749490,UPS,2026-07-06,delivered,2026-07-11T12:27:00-07:00
SS-7672,#6093,35779083350615814888,USPS,2026-07-06,delivered,2026-07-08T11:04:00-05:00
SS-7696,#6108,0531611776872904,FedEx,2026-07-06,delivered,2026-07-11T17:33:00-07:00
SS-7716,#6175,31196425856261499153,UPS,2026-07-06,shipped,2026-07-08T20:06:00-05:00
SS-7729,#6161,2957867181535237360507,USPS,2026-07-06,in_transit,2026-07-07T07:23:00-05:00
SS-7760,#6070,0961701595919457,USPS,2026-07-06,delivered,2026-07-07T21:31:00-05:00
SS-7773,#6157,5990802711221823,UPS,2026-07-06,delivered,2026-07-09T16:08:00-04:00
SS-7812,#6096,89021994711363379223,UPS,2026-07-06,delivered,2026-07-09T18:21:00-07:00
SS-7831,#6107,9885582984933067458476,FedEx,2026-07-06,delivered,2026-07-10T06:21:00-04:00
SS-7868,#6102,4936999516793350,USPS,2026-07-06,delivered,2026-07-10T12:24:00-07:00
SS-7938,#6131,4911650200024539,USPS,2026-07-06,delivered,2026-07-08T07:16:00-05:00
SS-7939,#6163,31321551305570836821,USPS,2026-07-06,delivered,2026-07-08T21:48:00-07:00
SS-7940,#6128,4448896699727367,USPS,2026-07-06,delivery_exception,2026-07-08T13:56:00-04:00
SS-7974,#6077,20370878211602041813,USPS,2026-07-06,delivered,2026-07-08T19:13:00-05:00
SS-7991,#6118,8945590670009942489420,UPS,2026-07-06,delivered,2026-07-07T16:44:00-04:00
