shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-7002,#5185,92124998569847896118,USPS,2026-06-13,delivered,2026-06-18T06:25:00-07:00
SS-7014,#5252,74490581477005411998,FedEx,2026-06-13,in_transit,2026-06-14T20:22:00-04:00
SS-7015,#5253,6798079359782071518203,FedEx,2026-06-13,in_transit,2026-06-18T09:37:00-04:00
SS-7017,#5165,51864492519254629148,FedEx,2026-06-13,in_transit,2026-06-15T09:26:00-07:00
SS-7041,#5126,9532787747016873395004,FedEx,2026-06-13,delivered,2026-06-16T10:09:00-04:00
SS-7048,#5144,6897028385786527,FedEx,2026-06-13,delivered,2026-06-14T20:02:00-04:00
SS-7150,#5239,46022356972521752500,UPS,2026-06-13,delivery_exception,2026-06-15T13:13:00-04:00
SS-7184,#5128,6452577754781291,FedEx,2026-06-13,delivered,2026-06-15T20:14:00-07:00
SS-7234,#5221,55665939836845776004,FedEx,2026-06-13,delivered,2026-06-17T12:28:00-07:00
SS-7260,#5192,21458683390198179469,FedEx,2026-06-13,in_transit,2026-06-14T10:32:00-04:00
SS-7262,#5132,1396605583034414,FedEx,2026-06-13,delivered,2026-06-15T06:20:00-04:00
SS-7264,#5138,78576084958803955124,FedEx,2026-06-13,delivered,2026-06-14T20:02:00-07:00
SS-7334,#5156,3961367499465796784271,FedEx,2026-06-13,delivered,2026-06-15T07:10:00-04:00
SS-7385,#5157,9267389975634108,FedEx,2026-06-13,shipped,2026-06-14T18:08:00-05:00
SS-7396,#5140,98378018204339718956,USPS,2026-06-13,delivered,2026-06-16T07:55:00-05:00
SS-7422,#5223,6903337363466925481214,USPS,2026-06-13,delivered,2026-06-15T19:34:00-07:00
SS-7445,#5147,33968527017130232129,FedEx,2026-06-13,delivered,2026-06-16T20:13:00-07:00
SS-7458,#5173,5797863050505739769156,USPS,2026-06-13,delivered,2026-06-16T13:15:00-07:00
SS-7469,#5150,0999741926764921,FedEx,2026-06-13,delivered,2026-06-16T17:29:00-07:00
SS-7470,#5232,5182606888718981,FedEx,2026-06-13,delivered,2026-06-18T15:07:00-04:00
SS-7474,#5190,3298395429618446267146,UPS,2026-06-13,delivered,2026-06-14T10:17:00-05:00
SS-7496,#5186,84855716176880294240,UPS,2026-06-13,delivered,2026-06-14T21:02:00-04:00
SS-7611,#5193,3800329633472727,UPS,2026-06-13,delivered,2026-06-18T15:17:00-05:00
SS-7653,#5242,8122764579389701550291,UPS,2026-06-13,delivered,2026-06-15T18:31:00-07:00
SS-7674,#5226,84033399771805137171,UPS,2026-06-13,in_transit,2026-06-15T10:22:00-07:00
SS-7722,#5230,4845398628950905,USPS,2026-06-13,delivered,2026-06-15T11:23:00-07:00
SS-7728,#5130,9081441529821739,USPS,2026-06-13,delivered,2026-06-18T22:54:00-04:00
SS-7772,#5179,2501058752568065625904,UPS,2026-06-13,delivered,2026-06-14T16:59:00-05:00
SS-7839,#5236,3453372201091217,FedEx,2026-06-13,shipped,2026-06-16T21:35:00-07:00
SS-7850,#5181,4151526384091122528837,UPS,2026-06-13,in_transit,2026-06-16T20:19:00-04:00
SS-7910,#5200,8400273008696610168311,UPS,2026-06-13,delivered,2026-06-15T19:18:00-05:00
SS-7915,#5143,35617817032119206136,UPS,2026-06-13,delivered,2026-06-17T14:40:00-05:00
SS-7936,#5251,5238885622586605986787,UPS,2026-06-13,in_transit,2026-06-14T18:49:00-04:00
SS-7982,#5207,9364882089348688,UPS,2026-06-13,delivered,2026-06-16T07:05:00-07:00
SS-8006,#5245,7927147246301986424238,USPS,2026-06-13,delivered,2026-06-14T10:36:00-07:00
SS-8013,#5182,4078516994970890583668,FedEx,2026-06-13,delivered,2026-06-14T17:26:00-05:00
