shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-8029,#6240,62757059640165820297,FedEx,2026-07-15,shipped,2026-07-19T14:38:00-07:00
SS-8056,#6235,7187072867908740,UPS,2026-07-15,delivered,2026-07-17T15:02:00-04:00
SS-8110,#6252,9738320603850506413836,UPS,2026-07-15,delivered,2026-07-18T20:22:00-04:00
SS-8113,#6270,91212775618537474112,UPS,2026-07-15,shipped,2026-07-19T10:15:00-07:00
SS-8129,#6262,4443106987205061,UPS,2026-07-15,delivered,2026-07-20T08:31:00-07:00
SS-8146,#6324,51353465549471709991,UPS,2026-07-15,delivery_exception,2026-07-16T12:32:00-05:00
SS-8170,#6336,2281606484229405,USPS,2026-07-15,delivered,2026-07-18T13:00:00-05:00
SS-8308,#6210,0165790552818325,FedEx,2026-07-15,delivered,2026-07-19T18:59:00-04:00
SS-8341,#6238,86407905696591713578,FedEx,2026-07-15,delivered,2026-07-20T15:55:00-04:00
SS-8399,#6337,6128463985547435537950,USPS,2026-07-15,delivered,2026-07-16T08:49:00-04:00
SS-8419,#6265,6346692548121478,FedEx,2026-07-15,shipped,2026-07-17T11:14:00-04:00
SS-8452,#6303,8477596555535669,UPS,2026-07-15,in_transit,2026-07-19T10:07:00-07:00
SS-8472,#6314,8186151554234016361128,FedEx,2026-07-15,delivered,2026-07-19T11:53:00-05:00
SS-8556,#6222,8782455696443098,UPS,2026-07-15,delivered,2026-07-17T18:04:00-05:00
SS-8571,#6268,3126610941017590,FedEx,2026-07-15,in_transit,2026-07-19T13:26:00-07:00
SS-8677,#6215,4857417215622949,FedEx,2026-07-15,delivered,2026-07-18T11:27:00-04:00
SS-8864,#6286,0961497315391149,USPS,2026-07-15,delivered,2026-07-18T13:01:00-07:00
SS-8900,#6237,93595382804056129965,FedEx,2026-07-15,shipped,2026-07-19T07:48:00-05:00
SS-9066,#6272,6618507610870826,FedEx,2026-07-15,delivery_exception,2026-07-18T12:28:00-05:00
SS-9079,#6225,91505764497470002687,UPS,2026-07-15,delivered,2026-07-20T20:23:00-04:00
SS-9100,#6306,1775461992406583872725,UPS,2026-07-15,delivered,2026-07-17T09:59:00-07:00
SS-9118,#6292,0366602000532853,UPS,2026-07-15,delivered,2026-07-17T16:28:00-04:00
SS-9281,#6325,6702436524055364818754,UPS,2026-07-15,delivered,2026-07-20T10:20:00-05:00
SS-9290,#6317,42240592082353097669,USPS,2026-07-15,shipped,2026-07-20T12:29:00-05:00
SS-9397,#6297,0148116049910042,FedEx,2026-07-15,in_transit,2026-07-16T14:42:00-07:00
SS-9488,#6274,23590426527428662510,UPS,2026-07-15,delivered,2026-07-18T17:25:00-04:00
SS-9509,#6236,5612667830557371,FedEx,2026-07-15,delivered,2026-07-18T21:35:00-07:00
SS-9798,#6290,3421120291381301,FedEx,2026-07-15,shipped,2026-07-19T18:54:00-07:00
SS-9810,#6230,3873693238004364758466,UPS,2026-07-15,in_transit,2026-07-18T11:23:00-07:00
SS-9840,#6266,4554421578379264053273,FedEx,2026-07-15,in_transit,2026-07-19T15:47:00-07:00
SS-9916,#6218,9841337687058079106510,USPS,2026-07-15,delivered,2026-07-20T15:00:00-04:00
SS-9925,#6239,5182723826429518525576,FedEx,2026-07-15,delivered,2026-07-20T13:13:00-04:00
SS-10025,#6255,4811301864323145,FedEx,2026-07-15,delivered,2026-07-19T13:31:00-04:00
SS-10062,#6301,4436871638762157,USPS,2026-07-15,in_transit,2026-07-17T07:09:00-05:00
SS-10072,#6334,83933011184065488558,FedEx,2026-07-15,delivered,2026-07-20T19:53:00-04:00
