shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-8245,#6061,98324826292518812520,UPS,2026-07-09,shipped,2026-07-14T12:40:00-04:00
SS-8309,#6019,3817933554864015577881,UPS,2026-07-09,delivered,2026-07-14T15:59:00-07:00
SS-8334,#6022,74994657967842711477,USPS,2026-07-09,delivered,2026-07-12T19:35:00-07:00
SS-8355,#6018,69421529108677133344,UPS,2026-07-09,delivered,2026-07-13T08:56:00-05:00
SS-8367,#6001,81476174224386490810,FedEx,2026-07-09,in_transit,2026-07-12T14:32:00-04:00
SS-8378,#6011,0812135247871255213760,USPS,2026-07-09,delivered,2026-07-14T09:03:00-05:00
SS-8425,#6007,6668459090225999966361,UPS,2026-07-09,delivered,2026-07-10T22:15:00-04:00
SS-8889,#6067,60936595201491189418,USPS,2026-07-09,delivered,2026-07-13T19:40:00-07:00
SS-8899,#6029,6980690872617607234838,UPS,2026-07-09,delivered,2026-07-12T22:07:00-07:00
SS-9098,#6002,0123984723034202,USPS,2026-07-09,delivered,2026-07-11T12:09:00-07:00
SS-9363,#6038,9158542332416518548396,UPS,2026-07-09,delivered,2026-07-11T16:20:00-05:00
SS-9438,#6080,2965685120627672935097,UPS,2026-07-09,delivered,2026-07-11T22:26:00-04:00
SS-9642,#6013,9587238368060145792326,FedEx,2026-07-09,delivered,2026-07-10T21:09:00-07:00
SS-9660,#6065,98537203350516023251,UPS,2026-07-09,delivered,2026-07-13T09:29:00-05:00
SS-9714,#6072,9579551924741117367038,UPS,2026-07-09,in_transit,2026-07-11T10:31:00-07:00
SS-9772,#6069,4134019293605962,UPS,2026-07-09,shipped,2026-07-12T20:26:00-04:00
SS-9970,#6054,72682119569646077359,USPS,2026-07-09,delivered,2026-07-13T21:35:00-05:00
SS-10087,#6071,0371912759395571421162,USPS,2026-07-09,delivered,2026-07-14T11:19:00-07:00
