shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-8124,#7863,3926442209690295,USPS,2026-08-22,delivered,2026-08-27T10:01:00-04:00
SS-8144,#7800,9652074466609935,FedEx,2026-08-22,in_transit,2026-08-23T06:29:00-04:00
SS-8271,#7828,81487696393827615396,FedEx,2026-08-22,delivered,2026-08-25T08:23:00-07:00
SS-8350,#7784,4257540900348645183760,USPS,2026-08-22,delivered,2026-08-24T22:13:00-07:00
SS-8379,#7864,3754821456532863,UPS,2026-08-22,delivered,2026-08-25T13:01:00-04:00
SS-8401,#7836,6201753703045319433750,FedEx,2026-08-22,in_transit,2026-08-26T21:51:00-05:00
SS-8458,#7873,11593195256904098366,FedEx,2026-08-22,delivered,2026-08-23T16:24:00-07:00
SS-8512,#7874,5140546835652156,FedEx,2026-08-22,delivered,2026-08-25T09:08:00-04:00
SS-8563,#7840,0626078701041591,FedEx,2026-08-22,delivered,2026-08-24T19:39:00-05:00
SS-8646,#7768,0863218122764579,FedEx,2026-08-22,delivered,2026-08-26T19:19:00-07:00
SS-8653,#7792,92959660487368269116,FedEx,2026-08-22,delivered,2026-08-23T09:47:00-07:00
SS-8666,#7880,8335061581488810798334,USPS,2026-08-22,delivered,2026-08-26T12:47:00-04:00
SS-8690,#7845,0050702608698221,UPS,2026-08-22,delivered,2026-08-25T13:19:00-05:00
SS-8761,#7769,9417634250733055,UPS,2026-08-22,shipped,2026-08-25T11:51:00-07:00
SS-8797,#7844,98999275175889144449,USPS,2026-08-22,in_transit,2026-08-23T15:58:00-07:00
SS-8798,#7770,83553935435864496392,FedEx,2026-08-22,delivered,2026-08-23T06:58:00-04:00
SS-8828,#7855,5295961111028671,UPS,2026-08-22,delivered,2026-08-23T18:14:00-05:00
SS-8838,#7809,8487045069176799359374,USPS,2026-08-22,delivered,2026-08-26T07:59:00-07:00
SS-8918,#7814,48022050938694842495,FedEx,2026-08-22,delivery_exception,2026-08-26T06:38:00-04:00
SS-8984,#7822,88636536218945590670,UPS,2026-08-22,delivered,2026-08-27T15:16:00-04:00
SS-9036,#7783,3021166732904575988759,FedEx,2026-08-22,delivered,2026-08-27T06:41:00-04:00
SS-9064,#7872,36955286209297352595,UPS,2026-08-22,delivery_exception,2026-08-25T10:50:00-05:00
SS-9111,#7892,3637262942066154980851,FedEx,2026-08-22,delivered,2026-08-26T19:34:00-07:00
SS-9112,#7893,3313800498321122121548,FedEx,2026-08-22,delivery_exception,2026-08-25T10:53:00-05:00
SS-9172,#7837,61189003468616307028,USPS,2026-08-22,in_transit,2026-08-27T20:25:00-07:00
SS-9228,#7869,6903922026980142,UPS,2026-08-22,delivered,2026-08-27T06:05:00-07:00
SS-9321,#7865,9924277392385202,UPS,2026-08-22,delivered,2026-08-24T20:23:00-05:00
SS-9327,#7823,0274067582676259062003,USPS,2026-08-22,delivered,2026-08-26T16:13:00-07:00
SS-9355,#7821,86182070669010792372,USPS,2026-08-22,in_transit,2026-08-25T14:08:00-05:00
SS-9406,#7861,9567563558422717,FedEx,2026-08-22,delivered,2026-08-24T07:10:00-05:00
SS-9441,#7807,9821478233720945167670,FedEx,2026-08-22,delivered,2026-08-27T06:44:00-07:00
SS-9442,#7805,6363286301122008484264,USPS,2026-08-22,delivered,2026-08-24T14:20:00-07:00
SS-9446,#7776,8890441040431566,UPS,2026-08-22,delivered,2026-08-25T10:10:00-07:00
SS-9494,#7871,8880485142025936450282,USPS,2026-08-22,delivered,2026-08-24T11:59:00-07:00
SS-9555,#7850,7047966682905256,USPS,2026-08-22,delivered,2026-08-26T17:21:00-05:00
SS-9559,#7813,52474420359441023873,FedEx,2026-08-22,delivered,2026-08-27T12:24:00-04:00
SS-9706,#7858,2188220631864176130236,FedEx,2026-08-22,delivery_exception,2026-08-23T20:45:00-04:00
SS-9731,#7820,8347612898993074,USPS,2026-08-22,delivery_exception,2026-08-23T13:57:00-07:00
SS-9841,#7846,9688593428839039,USPS,2026-08-22,delivery_exception,2026-08-25T14:17:00-04:00
SS-9947,#7796,67644943632705614653,USPS,2026-08-22,delivered,2026-08-27T16:12:00-05:00
SS-10077,#7832,3679901027190952038721,FedEx,2026-08-22,in_transit,2026-08-23T20:25:00-07:00
