shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-7075,#5946,97401489025039261429,UPS,2026-07-03,delivered,2026-07-07T11:19:00-04:00
SS-7096,#5989,13395962923309584982,UPS,2026-07-03,in_transit,2026-07-05T11:19:00-07:00
SS-7149,#5952,9471709991738168,UPS,2026-07-03,delivered,2026-07-08T12:36:00-05:00
SS-7195,#6007,50863765991624731498,USPS,2026-07-03,delivery_exception,2026-07-04T17:57:00-04:00
SS-7265,#5964,05682996291450461735,UPS,2026-07-03,delivered,2026-07-07T09:03:00-04:00
SS-7277,#5972,86240580085140369656,FedEx,2026-07-03,delivered,2026-07-04T06:57:00-04:00
SS-7280,#6022,9097384689500975197128,FedEx,2026-07-03,delivered,2026-07-04T21:08:00-04:00
SS-7356,#5982,8677133344762639,FedEx,2026-07-03,shipped,2026-07-08T07:52:00-04:00
SS-7359,#5940,0537599004896465280924,USPS,2026-07-03,delivered,2026-07-07T10:32:00-04:00
SS-7500,#6002,33810595518426945005,USPS,2026-07-03,delivered,2026-07-04T20:25:00-07:00
SS-7502,#6044,2736527172722397,USPS,2026-07-03,delivered,2026-07-06T17:21:00-07:00
SS-7523,#5987,0903802146296136715778,FedEx,2026-07-03,in_transit,2026-07-07T22:11:00-05:00
SS-7585,#6011,72401078356743000389,UPS,2026-07-03,delivered,2026-07-08T13:06:00-07:00
SS-7589,#6053,7458438458810569741328,FedEx,2026-07-03,delivered,2026-07-07T10:55:00-04:00
SS-7628,#6028,3446945964883192134249,USPS,2026-07-03,shipped,2026-07-05T12:31:00-05:00
SS-7630,#5992,2270510287675481386667,FedEx,2026-07-03,in_transit,2026-07-07T13:51:00-05:00
SS-7652,#6019,84245607540915086321,UPS,2026-07-03,delivered,2026-07-04T13:54:00-04:00
SS-7656,#5966,2447951330531949,FedEx,2026-07-03,delivered,2026-07-07T14:20:00-05:00
SS-7712,#5988,99660577980660392051,UPS,2026-07-03,delivered,2026-07-07T19:50:00-04:00
SS-7735,#6005,34606664374906072311,USPS,2026-07-03,in_transit,2026-07-08T09:29:00-07:00
SS-7748,#5970,7752441822261896,FedEx,2026-07-03,delivered,2026-07-05T20:55:00-05:00
SS-7771,#6013,6157276829751474397429,USPS,2026-07-03,delivered,2026-07-08T12:12:00-07:00
SS-7779,#5945,39457039438040325376,FedEx,2026-07-03,delivery_exception,2026-07-05T21:50:00-04:00
SS-7785,#5979,4519577825588255,USPS,2026-07-03,in_transit,2026-07-04T15:46:00-07:00
SS-7842,#6041,6592024617520238,USPS,2026-07-03,delivered,2026-07-08T07:14:00-07:00
SS-7856,#6032,1293913044881898484160,FedEx,2026-07-03,in_transit,2026-07-05T08:03:00-05:00
SS-7865,#5953,73476427372037638821,USPS,2026-07-03,delivered,2026-07-04T22:22:00-07:00
SS-7873,#5990,33247073920135462127,UPS,2026-07-03,delivered,2026-07-06T15:00:00-05:00
SS-7880,#6000,15291137178509025561,UPS,2026-07-03,shipped,2026-07-08T10:19:00-07:00
SS-7992,#6034,4664896676056420456577,UPS,2026-07-03,in_transit,2026-07-07T16:59:00-07:00
SS-8008,#5951,98322101023200186766,FedEx,2026-07-03,shipped,2026-07-06T20:27:00-05:00
