shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-7045,#5968,2982595269495888,UPS,2026-07-01,delivered,2026-07-02T08:31:00-04:00
SS-7071,#5905,1006231203875099,USPS,2026-07-01,delivery_exception,2026-07-06T18:08:00-07:00
SS-7102,#5887,93870051627136111554,USPS,2026-07-01,delivered,2026-07-06T07:08:00-07:00
SS-7120,#5969,99410137215107029667,FedEx,2026-07-01,delivered,2026-07-06T22:32:00-07:00
SS-7140,#5883,60653074505444713247,USPS,2026-07-01,delivery_exception,2026-07-03T09:46:00-04:00
SS-7142,#5888,89023303070534578610,FedEx,2026-07-01,in_transit,2026-07-06T09:34:00-04:00
SS-7165,#5954,8997571130554885,FedEx,2026-07-01,delivered,2026-07-04T17:23:00-04:00
SS-7173,#5875,6484229405720259094798,USPS,2026-07-01,delivered,2026-07-02T17:57:00-07:00
SS-7255,#5869,7518689268602592222064,USPS,2026-07-01,delivered,2026-07-05T13:20:00-05:00
SS-7333,#5978,1752071678112669121535,FedEx,2026-07-01,shipped,2026-07-06T14:31:00-07:00
SS-7351,#5976,60644134327560417765,FedEx,2026-07-01,shipped,2026-07-04T13:07:00-04:00
SS-7365,#5963,91520177749050975923,USPS,2026-07-01,delivered,2026-07-02T17:52:00-07:00
SS-7384,#5923,62606029084668455048,UPS,2026-07-01,delivered,2026-07-06T08:20:00-05:00
SS-7428,#5944,6668459090225999,UPS,2026-07-01,delivered,2026-07-06T11:05:00-05:00
SS-7452,#5926,1836264488694611,USPS,2026-07-01,delivered,2026-07-03T22:13:00-05:00
SS-7488,#5886,1022580305690674,UPS,2026-07-01,delivered,2026-07-02T08:27:00-04:00
SS-7492,#5915,5635020005347491,USPS,2026-07-01,delivered,2026-07-05T18:15:00-07:00
SS-7508,#5973,2494514754102252677119,FedEx,2026-07-01,shipped,2026-07-06T08:22:00-07:00
SS-7527,#5949,42356778265960893199,UPS,2026-07-01,delivered,2026-07-04T21:12:00-05:00
SS-7533,#5878,46306000258955296386,UPS,2026-07-01,delivered,2026-07-04T20:32:00-07:00
SS-7616,#5948,2831995298006155,USPS,2026-07-01,in_transit,2026-07-03T17:07:00-04:00
SS-7638,#5904,9020357134324064242956,FedEx,2026-07-01,in_transit,2026-07-03T06:25:00-04:00
SS-7673,#5943,1079833423372094841312,UPS,2026-07-01,delivered,2026-07-04T07:17:00-05:00
SS-7733,#5927,3172351373990063,USPS,2026-07-01,in_transit,2026-07-05T17:26:00-04:00
SS-7780,#5983,5769277894319100900404,FedEx,2026-07-01,delivered,2026-07-04T14:42:00-05:00
SS-7786,#5892,6296575427865619,UPS,2026-07-01,shipped,2026-07-03T17:04:00-05:00
SS-7840,#5962,2214559376618943,USPS,2026-07-01,delivered,2026-07-03T07:52:00-04:00
SS-7846,#5980,0373606014886084,FedEx,2026-07-01,shipped,2026-07-02T15:54:00-07:00
SS-7937,#5917,44227585485965594282,USPS,2026-07-01,delivered,2026-07-04T17:05:00-05:00
SS-7963,#5911,46234712476010801810,UPS,2026-07-01,in_transit,2026-07-05T18:46:00-05:00
SS-7977,#5984,08200480675712369149,UPS,2026-07-01,shipped,2026-07-06T16:57:00-07:00
SS-7989,#5971,94155945011929207536,USPS,2026-07-01,delivered,2026-07-05T15:55:00-04:00
SS-8010,#5950,14038453198074682354,UPS,2026-07-01,in_transit,2026-07-03T14:25:00-07:00
