shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-8135,#8464,8616229991191485646799,UPS,2026-09-05,delivered,2026-09-08T09:35:00-04:00
SS-8199,#8441,6904268181845184,FedEx,2026-09-05,delivered,2026-09-09T08:09:00-05:00
SS-8207,#8479,29293143866322702672,UPS,2026-09-05,delivered,2026-09-07T18:42:00-05:00
SS-8252,#8485,2111751868926860,UPS,2026-09-05,delivery_exception,2026-09-10T17:46:00-04:00
SS-8324,#8505,0448183219285544,UPS,2026-09-05,delivered,2026-09-09T20:13:00-04:00
SS-8362,#8483,9390892613715041659152,USPS,2026-09-05,delivered,2026-09-06T20:30:00-07:00
SS-8370,#8473,0277697499564122031030,USPS,2026-09-05,delivered,2026-09-10T17:51:00-05:00
SS-8373,#8432,7899730806958146717957,UPS,2026-09-05,delivered,2026-09-06T16:55:00-07:00
SS-8416,#8386,3386559630993842,UPS,2026-09-05,delivered,2026-09-06T11:59:00-05:00
SS-8432,#8406,38070176563600412577,UPS,2026-09-05,delivery_exception,2026-09-08T22:54:00-07:00
SS-8450,#8461,3230234679121416,USPS,2026-09-05,in_transit,2026-09-08T18:10:00-05:00
SS-8469,#8428,59883103032432983954,UPS,2026-09-05,delivery_exception,2026-09-09T16:22:00-05:00
SS-8524,#8490,2963533905504481,USPS,2026-09-05,delivered,2026-09-07T13:52:00-07:00
SS-8525,#8397,7766558685127652892866,USPS,2026-09-05,delivered,2026-09-07T12:43:00-05:00
SS-8603,#8460,3152854781506185380032,USPS,2026-09-05,in_transit,2026-09-07T07:39:00-07:00
SS-8622,#8414,13424912896599949732,FedEx,2026-09-05,delivered,2026-09-08T13:47:00-04:00
SS-8658,#8413,97739732781952371006,FedEx,2026-09-05,delivered,2026-09-07T19:20:00-07:00
SS-8727,#8383,0463580688285031723513,USPS,2026-09-05,delivered,2026-09-10T14:05:00-04:00
SS-8790,#8409,1457683210219237,UPS,2026-09-05,shipped,2026-09-08T11:27:00-05:00
SS-8874,#8431,1529113717850902556184,USPS,2026-09-05,delivered,2026-09-07T19:07:00-07:00
SS-8964,#8438,97714004938819490531,FedEx,2026-09-05,delivered,2026-09-07T09:15:00-05:00
SS-9011,#8437,2604180952175585,UPS,2026-09-05,delivered,2026-09-07T13:16:00-07:00
SS-9142,#8457,1050805491477447353524,FedEx,2026-09-05,delivered,2026-09-07T12:24:00-07:00
SS-9192,#8415,5364235700412918,USPS,2026-09-05,delivered,2026-09-07T17:57:00-07:00
SS-9209,#8389,1616088197223996477183,UPS,2026-09-05,delivered,2026-09-08T09:22:00-04:00
SS-9234,#8444,0708864067560208019290,USPS,2026-09-05,delivered,2026-09-06T19:18:00-05:00
SS-9286,#8446,5876887779256041,UPS,2026-09-05,delivered,2026-09-07T18:43:00-04:00
SS-9328,#8434,6385646149745979318399,FedEx,2026-09-05,delivered,2026-09-07T13:37:00-04:00
SS-9333,#8420,7887058416806134956479,USPS,2026-09-05,delivered,2026-09-06T07:57:00-04:00
SS-9359,#8450,1141470123503687156891,UPS,2026-09-05,in_transit,2026-09-09T13:20:00-04:00
SS-9375,#8463,3120409543776618308580,FedEx,2026-09-05,delivered,2026-09-06T07:22:00-04:00
SS-9408,#8445,6240871006689041,UPS,2026-09-05,delivered,2026-09-06T06:01:00-05:00
SS-9443,#8403,8333679608289671360549,UPS,2026-09-05,in_transit,2026-09-08T18:52:00-04:00
SS-9445,#8411,51935001154617580803,USPS,2026-09-05,delivered,2026-09-08T21:26:00-05:00
SS-9464,#8439,7266528246854927240002,USPS,2026-09-05,delivered,2026-09-10T11:30:00-04:00
SS-9574,#8440,5562388788876569931360,USPS,2026-09-05,delivered,2026-09-10T21:41:00-07:00
SS-9709,#8474,4999522529644484368681,USPS,2026-09-05,delivered,2026-09-08T11:16:00-07:00
SS-9898,#8418,5001113915480442,FedEx,2026-09-05,delivered,2026-09-08T13:12:00-04:00
SS-9936,#8499,97933686093160898885,USPS,2026-09-05,delivered,2026-09-06T19:28:00-04:00
SS-9939,#8382,82188938447816766342,UPS,2026-09-05,delivery_exception,2026-09-09T13:47:00-04:00
SS-10000,#8504,8680704235731899,FedEx,2026-09-05,delivered,2026-09-09T09:43:00-04:00
SS-10013,#8396,39567217618989878776,USPS,2026-09-05,shipped,2026-09-06T08:18:00-07:00
SS-10056,#8467,4598243780470407936518,UPS,2026-09-05,in_transit,2026-09-09T17:01:00-07:00
SS-10065,#8433,3998215900713204484567,FedEx,2026-09-05,delivered,2026-09-10T17:41:00-05:00
