shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-7007,#5975,8366752545991022901476,USPS,2026-07-02,in_transit,2026-07-07T22:38:00-05:00
SS-7022,#5995,2613750606853615305152,UPS,2026-07-02,delivered,2026-07-05T22:28:00-04:00
SS-7056,#5924,37454990453017426841,UPS,2026-07-02,delivered,2026-07-03T16:36:00-04:00
SS-7099,#5959,5186363745458929,USPS,2026-07-02,delivered,2026-07-03T21:06:00-04:00
SS-7191,#6016,2603029922809202428699,FedEx,2026-07-02,delivered,2026-07-05T08:21:00-07:00
SS-7213,#5993,25699611253554496475,USPS,2026-07-02,delivered,2026-07-04T15:38:00-05:00
SS-7257,#5918,9776719903849830,FedEx,2026-07-02,delivered,2026-07-03T20:41:00-05:00
SS-7275,#5907,7246191965701329,FedEx,2026-07-02,delivery_exception,2026-07-04T11:03:00-05:00
SS-7297,#5921,5309251142625827390219,UPS,2026-07-02,delivery_exception,2026-07-07T18:54:00-07:00
SS-7358,#5958,7107256366941180,USPS,2026-07-02,delivered,2026-07-05T06:18:00-04:00
SS-7366,#6004,04501896164236103266,UPS,2026-07-02,delivered,2026-07-04T22:47:00-04:00
SS-7373,#5912,99564122031030372368,USPS,2026-07-02,in_transit,2026-07-03T06:37:00-04:00
SS-7375,#6015,0501667998407678,UPS,2026-07-02,delivered,2026-07-04T12:02:00-04:00
SS-7387,#5936,4681054851017490,FedEx,2026-07-02,shipped,2026-07-04T18:00:00-07:00
SS-7395,#6010,7412094818139890,FedEx,2026-07-02,delivered,2026-07-04T21:59:00-04:00
SS-7421,#5931,3179128685787255877749,USPS,2026-07-02,delivered,2026-07-06T21:41:00-04:00
SS-7434,#6014,2967629160324841,USPS,2026-07-02,delivered,2026-07-07T19:52:00-04:00
SS-7446,#5956,83381674233629344973,USPS,2026-07-02,delivered,2026-07-03T12:33:00-07:00
SS-7499,#5957,4481230834024240,USPS,2026-07-02,in_transit,2026-07-05T12:12:00-05:00
SS-7520,#5930,5725459606339912971024,UPS,2026-07-02,delivered,2026-07-06T18:13:00-04:00
SS-7539,#5942,57224029901557998028,USPS,2026-07-02,delivered,2026-07-07T15:12:00-04:00
SS-7542,#5981,3461994237676945,UPS,2026-07-02,delivered,2026-07-06T16:01:00-05:00
SS-7599,#5961,3690261139898681809788,FedEx,2026-07-02,delivered,2026-07-06T21:54:00-05:00
SS-7600,#5947,7543943535375137651588,FedEx,2026-07-02,delivered,2026-07-05T16:22:00-04:00
SS-7615,#5925,0854566766404735047639,USPS,2026-07-02,delivered,2026-07-06T14:40:00-05:00
SS-7637,#5941,8620448515791971112125,USPS,2026-07-02,shipped,2026-07-04T10:01:00-07:00
SS-7655,#5999,59736424809624406306,USPS,2026-07-02,in_transit,2026-07-04T22:47:00-04:00
SS-7669,#5935,2284035954429477422294,UPS,2026-07-02,delivery_exception,2026-07-06T13:49:00-04:00
SS-7933,#5922,3859340153641547155313,FedEx,2026-07-02,delivered,2026-07-05T20:41:00-05:00
SS-7996,#5937,1158488600801798677823,FedEx,2026-07-02,delivered,2026-07-06T13:00:00-05:00
