shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-8004,#7314,5271111615280988,USPS,2026-08-10,delivery_exception,2026-08-11T22:00:00-04:00
SS-8018,#7271,3573322141888059,FedEx,2026-08-10,in_transit,2026-08-13T22:33:00-07:00
SS-8027,#7376,0548687403450541566765,UPS,2026-08-10,delivered,2026-08-11T10:07:00-04:00
SS-8094,#7368,4223253672946671,FedEx,2026-08-10,delivery_exception,2026-08-14T08:15:00-04:00
SS-8164,#7353,6091779827080869,USPS,2026-08-10,delivered,2026-08-13T11:00:00-05:00
SS-8265,#7334,18230768104091570184,UPS,2026-08-10,in_transit,2026-08-11T18:35:00-07:00
SS-8428,#7326,6323467299493874,FedEx,2026-08-10,delivered,2026-08-13T13:45:00-05:00
SS-8440,#7267,74326303975245086403,USPS,2026-08-10,in_transit,2026-08-13T15:40:00-04:00
SS-8467,#7283,2920875102932184,FedEx,2026-08-10,delivered,2026-08-14T16:55:00-04:00
SS-8478,#7265,28506762515381447443,FedEx,2026-08-10,delivered,2026-08-15T16:15:00-04:00
SS-8502,#7291,5147541022526771,UPS,2026-08-10,in_transit,2026-08-14T20:28:00-05:00
SS-8528,#7380,8444463060002589552963,UPS,2026-08-10,shipped,2026-08-14T10:54:00-04:00
SS-8559,#7295,0425488214236914307536,USPS,2026-08-10,delivered,2026-08-15T12:24:00-04:00
SS-8659,#7277,8761648198077046,USPS,2026-08-10,delivery_exception,2026-08-11T20:08:00-04:00
SS-8682,#7312,7860694096003562,USPS,2026-08-10,shipped,2026-08-15T09:44:00-04:00
SS-8742,#7282,15532341595977524418,USPS,2026-08-10,delivered,2026-08-12T22:49:00-04:00
SS-8746,#7269,4807520344765047158029,UPS,2026-08-10,in_transit,2026-08-11T07:33:00-07:00
SS-8760,#7296,5939933797058162951877,FedEx,2026-08-10,in_transit,2026-08-13T16:39:00-05:00
SS-8884,#7293,48988031538882452790,USPS,2026-08-10,delivered,2026-08-11T17:41:00-05:00
SS-8910,#7289,8956133718444902,USPS,2026-08-10,delivered,2026-08-14T10:18:00-04:00
SS-8935,#7274,30557083682144488966,USPS,2026-08-10,delivered,2026-08-14T11:24:00-05:00
SS-8977,#7357,67287991609114131935,FedEx,2026-08-10,delivered,2026-08-12T10:52:00-05:00
SS-9002,#7367,0102320018676610,USPS,2026-08-10,in_transit,2026-08-13T17:43:00-07:00
SS-9012,#7315,1777412746921188241996,FedEx,2026-08-10,delivered,2026-08-12T17:57:00-05:00
SS-9060,#7365,45235426874470173208,UPS,2026-08-10,delivered,2026-08-11T18:00:00-05:00
SS-9089,#7316,03004496461293900251,FedEx,2026-08-10,in_transit,2026-08-15T20:00:00-07:00
SS-9168,#7266,3860282625420412,USPS,2026-08-10,delivered,2026-08-14T09:54:00-05:00
SS-9468,#7322,92909304376613662808,USPS,2026-08-10,in_transit,2026-08-11T21:38:00-05:00
SS-9529,#7339,65118615640994147539,FedEx,2026-08-10,in_transit,2026-08-15T13:30:00-07:00
SS-9695,#7319,4415596743338496,USPS,2026-08-10,delivered,2026-08-11T16:24:00-04:00
SS-9744,#7349,04555595026356077789,UPS,2026-08-10,shipped,2026-08-14T11:06:00-05:00
SS-9768,#7261,5482987819214749,FedEx,2026-08-10,delivery_exception,2026-08-11T21:11:00-04:00
SS-9818,#7287,3484843770062795,USPS,2026-08-10,delivered,2026-08-12T07:52:00-04:00
SS-9834,#7276,6930326452573309074063,USPS,2026-08-10,shipped,2026-08-14T14:53:00-05:00
SS-9878,#7268,3779824021168231,FedEx,2026-08-10,delivered,2026-08-11T16:35:00-04:00
SS-10022,#7298,0498671101877033257044,USPS,2026-08-10,delivered,2026-08-12T16:37:00-05:00
SS-10081,#7273,0745093328099970244043,FedEx,2026-08-10,shipped,2026-08-14T09:59:00-07:00
SS-10085,#7388,7021501343390627,USPS,2026-08-10,delivered,2026-08-11T12:22:00-07:00
