shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-8009,#8271,8403690034324451076226,USPS,2026-09-01,delivered,2026-09-02T18:10:00-07:00
SS-8079,#8328,2406596575692459375265,UPS,2026-09-01,delivered,2026-09-05T14:59:00-05:00
SS-8092,#8295,1713395962923309,FedEx,2026-09-01,delivered,2026-09-02T20:29:00-05:00
SS-8108,#8219,5622086353654195180238,USPS,2026-09-01,delivered,2026-09-05T09:36:00-07:00
SS-8109,#8255,06174451870534949375,USPS,2026-09-01,delivered,2026-09-04T07:29:00-05:00
SS-8179,#8317,22394312908781414139,USPS,2026-09-01,delivered,2026-09-04T22:09:00-04:00
SS-8246,#8259,56647423122099499939,UPS,2026-09-01,delivered,2026-09-03T20:42:00-07:00
SS-8279,#8285,1971284781891371894905,FedEx,2026-09-01,delivered,2026-09-02T12:55:00-07:00
SS-8306,#8303,06325431074279907726,USPS,2026-09-01,delivered,2026-09-03T07:01:00-05:00
SS-8316,#8249,4749297517028140693751,UPS,2026-09-01,delivered,2026-09-04T10:18:00-07:00
SS-8330,#8213,83342801387592712566,UPS,2026-09-01,delivered,2026-09-06T14:19:00-04:00
SS-8461,#8225,3302764208656756618443,FedEx,2026-09-01,delivered,2026-09-04T14:44:00-05:00
SS-8500,#8288,3036625436172131451951,USPS,2026-09-01,delivered,2026-09-03T15:05:00-04:00
SS-8507,#8279,2131096227284765704120,UPS,2026-09-01,delivered,2026-09-03T07:22:00-05:00
SS-8548,#8227,2407875418156326868507,UPS,2026-09-01,delivery_exception,2026-09-05T10:11:00-04:00
SS-8758,#8297,7042549691928455259710,UPS,2026-09-01,delivered,2026-09-03T20:27:00-04:00
SS-8802,#8293,2150014188421630900159,USPS,2026-09-01,in_transit,2026-09-04T21:51:00-04:00
SS-8880,#8311,6481880442877383,USPS,2026-09-01,delivered,2026-09-03T19:19:00-05:00
SS-9135,#8278,6001365103444429,UPS,2026-09-01,in_transit,2026-09-04T09:20:00-04:00
SS-9177,#8280,60234422521602523941,FedEx,2026-09-01,delivered,2026-09-04T08:19:00-04:00
SS-9196,#8242,0422763460191530,UPS,2026-09-01,in_transit,2026-09-03T22:33:00-07:00
SS-9222,#8217,76327135386762592386,UPS,2026-09-01,delivered,2026-09-05T21:16:00-05:00
SS-9268,#8321,6538590673963428,USPS,2026-09-01,delivered,2026-09-05T12:10:00-04:00
SS-9313,#8269,21797056603616248607,USPS,2026-09-01,delivered,2026-09-03T20:37:00-05:00
SS-9412,#8222,5053572289206415,UPS,2026-09-01,in_transit,2026-09-04T21:58:00-05:00
SS-9474,#8294,89074993598125597772,UPS,2026-09-01,delivered,2026-09-06T06:51:00-04:00
SS-9593,#8257,70554943436877156922,UPS,2026-09-01,delivered,2026-09-02T07:08:00-07:00
SS-9673,#8244,0025856533777303167871,USPS,2026-09-01,delivered,2026-09-05T14:25:00-07:00
SS-9692,#8298,0474867948698948,UPS,2026-09-01,delivered,2026-09-03T09:30:00-04:00
SS-9707,#8252,4169368359916764,UPS,2026-09-01,delivered,2026-09-05T19:12:00-04:00
SS-9977,#8211,28269934517392229317,FedEx,2026-09-01,delivered,2026-09-05T06:08:00-05:00
SS-10055,#8313,87939789537701249316,UPS,2026-09-01,delivered,2026-09-02T06:25:00-04:00
SS-10073,#8281,75524529615143697457,UPS,2026-09-01,shipped,2026-09-06T18:34:00-04:00
