shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-8013,#6349,99552717744905814770,UPS,2026-07-17,delivered,2026-07-21T22:23:00-07:00
SS-8075,#6408,31142626551104754121,FedEx,2026-07-17,shipped,2026-07-18T08:35:00-04:00
SS-8163,#6350,85102726149331637351,FedEx,2026-07-17,delivered,2026-07-21T12:12:00-05:00
SS-8410,#6369,5498227495450892,FedEx,2026-07-17,delivered,2026-07-20T08:13:00-07:00
SS-8447,#6321,24972439920116691836,FedEx,2026-07-17,in_transit,2026-07-19T17:32:00-05:00
SS-8490,#6310,0236848557161768802942,USPS,2026-07-17,delivered,2026-07-19T12:28:00-04:00
SS-8623,#6318,03319222705102876754,UPS,2026-07-17,delivered,2026-07-22T16:55:00-07:00
SS-8627,#6335,0440907977278105092221,UPS,2026-07-17,shipped,2026-07-18T12:49:00-07:00
SS-8688,#6395,32902822700934596262,USPS,2026-07-17,delivered,2026-07-22T19:52:00-07:00
SS-8719,#6341,52647124633515718409,UPS,2026-07-17,delivered,2026-07-21T19:58:00-04:00
SS-8776,#6404,2316600767620901,UPS,2026-07-17,in_transit,2026-07-18T08:16:00-04:00
SS-8877,#6332,4365515848266913624835,UPS,2026-07-17,in_transit,2026-07-18T20:24:00-05:00
SS-8924,#6312,86796325942328946338,FedEx,2026-07-17,delivered,2026-07-18T07:29:00-04:00
SS-8975,#6323,7028516225936488,FedEx,2026-07-17,shipped,2026-07-21T17:16:00-05:00
SS-8983,#6392,19292075360511716039,UPS,2026-07-17,delivered,2026-07-20T18:38:00-07:00
SS-9061,#6326,6523777296656337,USPS,2026-07-17,delivered,2026-07-18T11:31:00-04:00
SS-9078,#6330,1654308952312021,FedEx,2026-07-17,delivered,2026-07-20T06:14:00-05:00
SS-9149,#6393,9083521189684424,UPS,2026-07-17,delivered,2026-07-20T21:10:00-05:00
SS-9157,#6344,0450243736158736,FedEx,2026-07-17,delivered,2026-07-18T13:30:00-05:00
SS-9212,#6365,0675169139521501,UPS,2026-07-17,delivered,2026-07-19T22:30:00-07:00
SS-9342,#6340,5694804507356748095739,UPS,2026-07-17,delivered,2026-07-19T18:44:00-05:00
SS-9435,#6331,3820114065266426,FedEx,2026-07-17,in_transit,2026-07-20T07:38:00-05:00
SS-9455,#6339,9720738277771184,FedEx,2026-07-17,delivered,2026-07-18T06:54:00-04:00
SS-9505,#6373,8917369078947672000521,UPS,2026-07-17,in_transit,2026-07-22T09:18:00-07:00
SS-9575,#6412,6229011386047947,FedEx,2026-07-17,delivered,2026-07-20T06:44:00-07:00
SS-9646,#6309,5511639714920757,FedEx,2026-07-17,delivered,2026-07-20T21:54:00-05:00
SS-9663,#6396,50534941971575571663,USPS,2026-07-17,delivered,2026-07-21T22:48:00-07:00
SS-9774,#6401,6561156862230706594805,USPS,2026-07-17,delivered,2026-07-18T18:48:00-05:00
SS-9879,#6362,37998181009624265789,FedEx,2026-07-17,delivered,2026-07-21T14:00:00-07:00
SS-9948,#6414,4420042186747152,USPS,2026-07-17,shipped,2026-07-18T12:31:00-07:00
SS-10018,#6300,6385670207153784205555,USPS,2026-07-17,delivered,2026-07-18T08:41:00-05:00
SS-10042,#6411,0228920745952827677423,USPS,2026-07-17,delivered,2026-07-22T21:07:00-04:00
SS-10086,#6355,9895824773391299,FedEx,2026-07-17,delivered,2026-07-18T11:32:00-07:00
