shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-7029,#5897,7584161692845115447962,FedEx,2026-06-29,shipped,2026-07-04T13:44:00-07:00
SS-7047,#5841,8962309130756263,FedEx,2026-06-29,delivered,2026-07-01T22:13:00-05:00
SS-7054,#5844,8743152742054932,UPS,2026-06-29,delivered,2026-07-02T19:44:00-07:00
SS-7061,#5842,6182512868230047,UPS,2026-06-29,in_transit,2026-07-02T15:54:00-04:00
SS-7091,#5825,1251341252866929,USPS,2026-06-29,delivery_exception,2026-07-03T13:31:00-05:00
SS-7103,#5793,2622189092753269,UPS,2026-06-29,delivered,2026-07-03T16:08:00-05:00
SS-7104,#5862,73112196565234138999,FedEx,2026-06-29,shipped,2026-07-01T07:10:00-05:00
SS-7112,#5792,07562208635365419518,FedEx,2026-06-29,shipped,2026-06-30T21:18:00-05:00
SS-7116,#5868,7191826199062344,FedEx,2026-06-29,delivered,2026-07-04T13:14:00-07:00
SS-7125,#5861,9929378427010393,USPS,2026-06-29,delivered,2026-07-03T20:10:00-05:00
SS-7170,#5900,7996846081062003424420,FedEx,2026-06-29,delivery_exception,2026-07-01T19:23:00-07:00
SS-7175,#5805,3987801573993056,UPS,2026-06-29,delivery_exception,2026-07-01T08:33:00-05:00
SS-7182,#5890,4139755231491357,FedEx,2026-06-29,in_transit,2026-07-03T06:58:00-04:00
SS-7206,#5815,3333952111790807595794,USPS,2026-06-29,delivered,2026-07-02T17:28:00-04:00
SS-7209,#5872,2763655647292931,USPS,2026-06-29,delivered,2026-06-30T17:47:00-05:00
SS-7237,#5798,19409610556613906048,UPS,2026-06-29,delivered,2026-07-02T14:55:00-04:00
SS-7241,#5873,5590425979270335211039,UPS,2026-06-29,delivered,2026-07-02T12:12:00-04:00
SS-7323,#5894,4715890429025725,USPS,2026-06-29,delivery_exception,2026-07-01T08:50:00-07:00
SS-7348,#5893,9818984713915596,FedEx,2026-06-29,delivered,2026-07-04T19:09:00-07:00
SS-7362,#5901,7032032074276170,FedEx,2026-06-29,delivered,2026-07-02T06:09:00-04:00
SS-7370,#5896,8186617945491801,USPS,2026-06-29,delivered,2026-07-04T16:08:00-05:00
SS-7407,#5889,2192124938430894870605,USPS,2026-06-29,delivered,2026-07-02T10:15:00-05:00
SS-7423,#5898,7853907895677665754602,USPS,2026-06-29,shipped,2026-07-01T09:03:00-04:00
SS-7441,#5903,7314950136497189241956,UPS,2026-06-29,delivered,2026-07-04T21:26:00-05:00
SS-7491,#5810,10668433567086041454,USPS,2026-06-29,shipped,2026-07-01T20:40:00-05:00
SS-7495,#5899,3711895473820236,UPS,2026-06-29,delivered,2026-07-01T13:13:00-05:00
SS-7557,#5902,0094318143966613473235,UPS,2026-06-29,in_transit,2026-07-04T10:48:00-05:00
SS-7560,#5845,00943882211457758474,FedEx,2026-06-29,delivered,2026-06-30T16:50:00-04:00
SS-7765,#5832,87367042549691928455,UPS,2026-06-29,delivered,2026-07-02T18:27:00-04:00
SS-7844,#5855,4868999360798487045069,USPS,2026-06-29,delivery_exception,2026-07-04T11:04:00-04:00
SS-7900,#5885,6271531234550688269177,FedEx,2026-06-29,delivered,2026-06-30T11:41:00-05:00
SS-7908,#5822,6508269582641869656130,UPS,2026-06-29,delivered,2026-07-03T12:47:00-07:00
SS-7927,#5800,2258937085806235,UPS,2026-06-29,delivered,2026-07-02T15:29:00-05:00
SS-7964,#5854,3068317641726808,FedEx,2026-06-29,delivered,2026-07-01T07:38:00-07:00
SS-7970,#5786,9771400493881949053152,UPS,2026-06-29,delivered,2026-07-03T11:46:00-04:00
SS-8009,#5830,1008987610814356,UPS,2026-06-29,shipped,2026-07-04T10:20:00-04:00
