shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-8015,#8331,2071518203778892554665,USPS,2026-09-03,delivered,2026-09-06T19:12:00-07:00
SS-8026,#8394,5319520585277221704303,USPS,2026-09-03,delivered,2026-09-07T08:32:00-05:00
SS-8073,#8350,5621850163159996,UPS,2026-09-03,delivered,2026-09-05T18:03:00-04:00
SS-8074,#8335,5047735866296194,USPS,2026-09-03,delivered,2026-09-08T14:34:00-04:00
SS-8082,#8374,6886805891135290965610,USPS,2026-09-03,delivered,2026-09-05T22:43:00-04:00
SS-8156,#8377,6110022557941552,UPS,2026-09-03,delivered,2026-09-08T15:44:00-07:00
SS-8288,#8398,92692124471746542140,FedEx,2026-09-03,in_transit,2026-09-04T19:45:00-05:00
SS-8337,#8353,7002842762467197,USPS,2026-09-03,delivered,2026-09-06T16:08:00-05:00
SS-8354,#8400,65266930089317342069,USPS,2026-09-03,delivered,2026-09-04T07:09:00-07:00
SS-8361,#8368,6170758777121513422849,UPS,2026-09-03,delivered,2026-09-06T14:05:00-04:00
SS-8498,#8319,2314290018513279724572,USPS,2026-09-03,delivered,2026-09-04T07:54:00-07:00
SS-8575,#8361,1730985034465124189389,FedEx,2026-09-03,delivered,2026-09-06T20:09:00-04:00
SS-8709,#8384,6597263475575225,UPS,2026-09-03,delivered,2026-09-06T09:20:00-05:00
SS-8738,#8320,53666777675556283333,USPS,2026-09-03,delivered,2026-09-05T09:12:00-04:00
SS-8763,#8322,43660443240061572768,UPS,2026-09-03,delivered,2026-09-07T20:27:00-05:00
SS-8764,#8416,29751474397429250105,USPS,2026-09-03,delivered,2026-09-07T06:18:00-07:00
SS-8915,#8296,67368205068212235521,FedEx,2026-09-03,delivered,2026-09-04T07:08:00-04:00
SS-8986,#8329,7605642045657758,FedEx,2026-09-03,in_transit,2026-09-07T16:47:00-07:00
SS-9134,#8402,9378467908701872,USPS,2026-09-03,delivered,2026-09-04T12:43:00-04:00
SS-9189,#8395,2942034015353466075699,FedEx,2026-09-03,delivered,2026-09-04T06:18:00-04:00
SS-9217,#8393,7751239597815542,UPS,2026-09-03,shipped,2026-09-06T06:11:00-07:00
SS-9243,#8324,6173009928452403,USPS,2026-09-03,delivered,2026-09-07T14:42:00-04:00
SS-9396,#8304,4437673481409841016793,UPS,2026-09-03,delivered,2026-09-05T15:59:00-05:00
SS-9429,#8381,7814564743701945391177,USPS,2026-09-03,delivery_exception,2026-09-08T18:18:00-07:00
SS-9503,#8401,0138272105133460184220,UPS,2026-09-03,delivered,2026-09-08T20:01:00-07:00
SS-9541,#8305,2343596985045056,UPS,2026-09-03,shipped,2026-09-07T13:04:00-04:00
SS-9548,#8376,6367850898977475944348,FedEx,2026-09-03,delivered,2026-09-04T13:52:00-04:00
SS-9563,#8385,93489180038146342924,UPS,2026-09-03,delivered,2026-09-04T14:10:00-04:00
SS-9609,#8323,5136738052038819,FedEx,2026-09-03,delivered,2026-09-08T17:15:00-04:00
SS-9674,#8299,9261548720124025455005,USPS,2026-09-03,in_transit,2026-09-08T12:15:00-04:00
SS-9700,#8302,81735792116250698935,UPS,2026-09-03,delivered,2026-09-07T18:57:00-07:00
SS-9786,#8390,3229124895587700,USPS,2026-09-03,shipped,2026-09-07T13:08:00-05:00
SS-9881,#8399,5442253511788280503455,FedEx,2026-09-03,delivered,2026-09-06T11:35:00-07:00
SS-9931,#8346,6623956712559350,UPS,2026-09-03,in_transit,2026-09-08T08:49:00-07:00
SS-10010,#8308,81702846168787321499,FedEx,2026-09-03,delivered,2026-09-05T22:51:00-04:00
SS-10047,#8318,59082680090722087121,FedEx,2026-09-03,delivered,2026-09-04T11:42:00-04:00
SS-10058,#8307,2300857895915324,FedEx,2026-09-03,delivered,2026-09-07T15:15:00-05:00
