shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-8044,#7576,69495888794705516940,FedEx,2026-08-15,in_transit,2026-08-16T14:15:00-04:00
SS-8213,#7524,9216433472282005577848,FedEx,2026-08-15,delivered,2026-08-20T10:29:00-05:00
SS-8281,#7507,92904904712814429444,FedEx,2026-08-15,delivered,2026-08-16T12:30:00-07:00
SS-8391,#7549,63658074120948181398,FedEx,2026-08-15,in_transit,2026-08-18T20:11:00-04:00
SS-8569,#7591,5868122595724461767929,UPS,2026-08-15,delivered,2026-08-20T08:59:00-07:00
SS-8718,#7523,3392207151169666725214,FedEx,2026-08-15,delivered,2026-08-18T22:36:00-05:00
SS-8785,#7542,0607174811317653,UPS,2026-08-15,delivered,2026-08-20T10:39:00-05:00
SS-8801,#7567,4778948963406791766512,UPS,2026-08-15,delivered,2026-08-19T18:30:00-04:00
SS-8852,#7538,2291073228360849,FedEx,2026-08-15,delivered,2026-08-16T10:27:00-04:00
SS-9126,#7490,5394607429907472,FedEx,2026-08-15,delivered,2026-08-17T10:14:00-07:00
SS-9128,#7488,99464183984167347853,USPS,2026-08-15,delivery_exception,2026-08-19T06:44:00-07:00
SS-9139,#7530,8350712455312900,USPS,2026-08-15,shipped,2026-08-16T22:57:00-07:00
SS-9241,#7496,29419375919226713175,UPS,2026-08-15,in_transit,2026-08-16T12:23:00-04:00
SS-9253,#7585,7400391019335389,UPS,2026-08-15,delivered,2026-08-19T18:12:00-07:00
SS-9312,#7564,80818965583445662295,UPS,2026-08-15,delivered,2026-08-18T16:08:00-07:00
SS-9323,#7577,1998290755154526075699,UPS,2026-08-15,delivered,2026-08-18T13:42:00-07:00
SS-9391,#7513,14896780826493121463,FedEx,2026-08-15,delivered,2026-08-16T07:23:00-07:00
SS-9461,#7517,0101626008026589,UPS,2026-08-15,delivered,2026-08-20T22:41:00-04:00
SS-9478,#7525,70302930112501860742,UPS,2026-08-15,delivered,2026-08-20T07:54:00-07:00
SS-9504,#7565,13882532083168163603,FedEx,2026-08-15,delivered,2026-08-18T12:28:00-04:00
SS-9521,#7557,0490372954585835639981,UPS,2026-08-15,in_transit,2026-08-20T08:54:00-07:00
SS-9570,#7571,0834791005932572287032,USPS,2026-08-15,delivered,2026-08-18T16:14:00-04:00
SS-9579,#7535,62925822828018323530,USPS,2026-08-15,delivered,2026-08-18T22:09:00-04:00
SS-9598,#7589,7581660284136233470407,FedEx,2026-08-15,shipped,2026-08-20T18:23:00-07:00
SS-9769,#7483,8474604293717847,UPS,2026-08-15,delivered,2026-08-20T21:24:00-07:00
SS-9823,#7518,2355283372875679813026,FedEx,2026-08-15,delivered,2026-08-20T15:26:00-07:00
SS-9839,#7573,4737198517696806,UPS,2026-08-15,in_transit,2026-08-16T11:14:00-04:00
SS-9951,#7503,2790423381060891700522,FedEx,2026-08-15,shipped,2026-08-17T13:34:00-04:00
SS-9958,#7555,7069057112181679,USPS,2026-08-15,delivered,2026-08-17T06:00:00-04:00
SS-10004,#7551,4225955133059154196351,FedEx,2026-08-15,in_transit,2026-08-20T10:57:00-04:00
SS-10023,#7561,3073246689974903,USPS,2026-08-15,delivered,2026-08-20T08:49:00-07:00
SS-10079,#7493,1656633935082432625381,UPS,2026-08-15,delivered,2026-08-19T21:52:00-04:00
