shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-8304,#6840,9292983168739774063356,UPS,2026-07-28,shipped,2026-08-02T06:15:00-07:00
SS-8449,#6855,2701168646225223728179,UPS,2026-07-28,in_transit,2026-07-30T11:04:00-04:00
SS-8482,#6770,6650237416787256,UPS,2026-07-28,in_transit,2026-08-01T18:24:00-07:00
SS-8514,#6818,8898572545960633,USPS,2026-07-28,in_transit,2026-07-30T22:02:00-07:00
SS-8542,#6772,4556185790647715,FedEx,2026-07-28,delivered,2026-07-29T18:18:00-04:00
SS-8624,#6817,81386667548581932426,USPS,2026-07-28,delivered,2026-07-29T19:59:00-05:00
SS-8675,#6832,6527403344505665883398,USPS,2026-07-28,delivered,2026-07-30T18:27:00-04:00
SS-8706,#6838,1135996605779806,USPS,2026-07-28,delivered,2026-08-02T09:02:00-05:00
SS-8897,#6842,69996996489971842859,FedEx,2026-07-28,delivered,2026-07-30T15:54:00-04:00
SS-9013,#6767,2642229758917045,UPS,2026-07-28,in_transit,2026-07-30T20:21:00-07:00
SS-9080,#6866,6448676497974163,UPS,2026-07-28,delivered,2026-08-01T12:30:00-05:00
SS-9081,#6833,6560450063553730964969,USPS,2026-07-28,delivery_exception,2026-07-31T16:37:00-07:00
SS-9082,#6783,2771195296353059,FedEx,2026-07-28,delivered,2026-07-31T11:53:00-04:00
SS-9083,#6839,70255128276364315948,FedEx,2026-07-28,delivered,2026-08-01T08:07:00-04:00
SS-9101,#6751,8122590956684482,FedEx,2026-07-28,in_transit,2026-08-01T13:44:00-07:00
SS-9251,#6794,1223414992900966,USPS,2026-07-28,delivered,2026-08-02T07:58:00-04:00
SS-9314,#6809,0472660235158501,UPS,2026-07-28,delivered,2026-07-31T20:36:00-04:00
SS-9376,#6758,0187314391511436786210,UPS,2026-07-28,delivered,2026-07-31T21:13:00-07:00
SS-9459,#6769,9522426537932219,UPS,2026-07-28,delivered,2026-07-30T15:20:00-07:00
SS-9560,#6836,5186647741313518302585,USPS,2026-07-28,delivered,2026-07-30T18:30:00-04:00
SS-9616,#6762,8913682967074215319362,FedEx,2026-07-28,shipped,2026-07-29T16:27:00-07:00
SS-9622,#6823,9533768418767760064345,FedEx,2026-07-28,delivered,2026-07-30T15:03:00-04:00
SS-9696,#6819,5523917033530049,USPS,2026-07-28,delivered,2026-07-31T12:10:00-04:00
SS-9728,#6785,6142293554592055967577,FedEx,2026-07-28,delivered,2026-07-30T06:03:00-04:00
SS-9811,#6851,4867416371206317552977,USPS,2026-07-28,delivered,2026-07-30T08:46:00-04:00
SS-9906,#6777,34745024053772908489,USPS,2026-07-28,delivered,2026-07-30T19:15:00-04:00
SS-9962,#6780,6330575437009841643770,FedEx,2026-07-28,in_transit,2026-07-31T09:32:00-04:00
SS-9972,#6750,07516748673581821774,UPS,2026-07-28,in_transit,2026-08-01T15:26:00-07:00
