shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-7065,#5509,5685662462873342,UPS,2026-06-20,in_transit,2026-06-22T22:09:00-05:00
SS-7076,#5518,39685621850163159996,USPS,2026-06-20,delivered,2026-06-25T20:19:00-04:00
SS-7081,#5504,4721264647154379,FedEx,2026-06-20,shipped,2026-06-22T07:41:00-05:00
SS-7095,#5505,5807836134074517,FedEx,2026-06-20,delivered,2026-06-25T20:50:00-05:00
SS-7107,#5524,00684866618892414183,UPS,2026-06-20,delivery_exception,2026-06-21T18:20:00-07:00
SS-7122,#5431,4768701462638380,USPS,2026-06-20,in_transit,2026-06-21T20:55:00-05:00
SS-7135,#5451,4902115869380686879374,UPS,2026-06-20,shipped,2026-06-25T22:43:00-04:00
SS-7141,#5440,54691373678508214862,FedEx,2026-06-20,delivered,2026-06-21T21:11:00-04:00
SS-7222,#5519,12073564757051204618,USPS,2026-06-20,delivered,2026-06-24T20:31:00-05:00
SS-7225,#5494,24916300979251327195,FedEx,2026-06-20,in_transit,2026-06-23T10:12:00-04:00
SS-7239,#5473,22517908641686227837,USPS,2026-06-20,delivery_exception,2026-06-24T10:44:00-05:00
SS-7284,#5474,3728051292766372,USPS,2026-06-20,delivered,2026-06-24T14:42:00-05:00
SS-7296,#5520,1792911179931365651982,FedEx,2026-06-20,delivered,2026-06-21T10:32:00-07:00
SS-7316,#5508,8410672752088547492975,USPS,2026-06-20,delivered,2026-06-23T09:23:00-04:00
SS-7369,#5454,6174224386490810,FedEx,2026-06-20,delivered,2026-06-25T12:41:00-04:00
SS-7380,#5472,56193183745508428910,UPS,2026-06-20,delivered,2026-06-24T12:47:00-05:00
SS-7394,#5436,5679228777251996636580,FedEx,2026-06-20,delivered,2026-06-21T14:18:00-07:00
SS-7479,#5417,3967275784468341,FedEx,2026-06-20,delivered,2026-06-22T07:33:00-04:00
SS-7494,#5469,8953439611291093,USPS,2026-06-20,in_transit,2026-06-23T17:22:00-05:00
SS-7512,#5429,6501917920252131,USPS,2026-06-20,in_transit,2026-06-23T07:01:00-07:00
SS-7559,#5526,5024120957907371,FedEx,2026-06-20,delivered,2026-06-23T17:05:00-05:00
SS-7563,#5480,4430985916795410,FedEx,2026-06-20,delivery_exception,2026-06-23T15:44:00-04:00
SS-7647,#5426,79039235558099613273,UPS,2026-06-20,delivered,2026-06-22T08:05:00-05:00
SS-7682,#5488,9601054857417215,FedEx,2026-06-20,delivered,2026-06-25T07:12:00-07:00
SS-7685,#5464,16667080850960858749,USPS,2026-06-20,shipped,2026-06-23T19:59:00-05:00
SS-7731,#5468,6170715879647408031499,FedEx,2026-06-20,delivered,2026-06-22T22:15:00-07:00
SS-7796,#5421,1213773062604235,UPS,2026-06-20,in_transit,2026-06-21T14:51:00-04:00
SS-7818,#5495,18472426423642813190,UPS,2026-06-20,delivered,2026-06-21T20:05:00-05:00
SS-7876,#5471,5493036468719120,USPS,2026-06-20,delivered,2026-06-25T07:15:00-04:00
SS-7883,#5531,0043655158482669136248,USPS,2026-06-20,delivered,2026-06-22T17:14:00-05:00
SS-7887,#5437,8363816432126942894642,FedEx,2026-06-20,delivered,2026-06-24T21:12:00-07:00
SS-7924,#5497,50938694842495988114,FedEx,2026-06-20,shipped,2026-06-21T11:29:00-07:00
SS-7932,#5486,95744303491891179720,FedEx,2026-06-20,delivered,2026-06-25T21:44:00-05:00
SS-7945,#5470,76831608271721733739,UPS,2026-06-20,delivered,2026-06-24T17:39:00-04:00
SS-7953,#5513,0292950143748309,USPS,2026-06-20,delivered,2026-06-22T14:09:00-04:00
SS-7954,#5481,3096713971912602213217,FedEx,2026-06-20,delivered,2026-06-24T06:48:00-04:00
SS-7984,#5482,91141319359236133760,UPS,2026-06-20,shipped,2026-06-24T14:09:00-07:00
