shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-7011,#5264,5969664160529751613696,FedEx,2026-06-16,delivered,2026-06-20T19:14:00-04:00
SS-7024,#5280,1036971179808932,USPS,2026-06-16,delivered,2026-06-20T15:31:00-04:00
SS-7055,#5291,9668516122753046,USPS,2026-06-16,shipped,2026-06-21T09:59:00-04:00
SS-7129,#5259,1570433154100676,USPS,2026-06-16,delivered,2026-06-21T08:19:00-07:00
SS-7162,#5365,16375628900287721753,UPS,2026-06-16,shipped,2026-06-21T22:30:00-07:00
SS-7252,#5367,9880817703886086,FedEx,2026-06-16,shipped,2026-06-21T22:51:00-05:00
SS-7270,#5273,14958702070160166299,UPS,2026-06-16,delivered,2026-06-18T15:52:00-07:00
SS-7325,#5288,4451895202845765213283,UPS,2026-06-16,delivered,2026-06-21T17:45:00-04:00
SS-7350,#5302,7342575409003486451837,FedEx,2026-06-16,delivered,2026-06-19T21:36:00-07:00
SS-7352,#5276,6124815698570027,UPS,2026-06-16,delivered,2026-06-18T06:03:00-04:00
SS-7406,#5356,50479303614987283999,UPS,2026-06-16,in_transit,2026-06-18T19:43:00-07:00
SS-7450,#5330,3645875066337050,USPS,2026-06-16,delivered,2026-06-20T06:14:00-05:00
SS-7465,#5319,4208656756618443861259,USPS,2026-06-16,delivered,2026-06-19T10:33:00-04:00
SS-7471,#5314,3129208751029321,UPS,2026-06-16,delivered,2026-06-20T11:53:00-05:00
SS-7482,#5360,9728321528506762,UPS,2026-06-16,delivered,2026-06-21T13:58:00-05:00
SS-7535,#5334,2819648253110609,UPS,2026-06-16,delivered,2026-06-18T19:53:00-04:00
SS-7562,#5325,39653136148782455696,FedEx,2026-06-16,delivered,2026-06-18T10:20:00-05:00
SS-7593,#5290,6998426732044138459609,USPS,2026-06-16,delivered,2026-06-20T18:54:00-07:00
SS-7609,#5285,8274117674124151,FedEx,2026-06-16,in_transit,2026-06-20T17:36:00-04:00
SS-7697,#5261,7742585917793238,UPS,2026-06-16,delivered,2026-06-21T14:46:00-04:00
SS-7700,#5299,9775396737948714,USPS,2026-06-16,delivered,2026-06-18T21:54:00-04:00
SS-7725,#5300,2463351571840908,USPS,2026-06-16,delivered,2026-06-19T08:41:00-05:00
SS-7739,#5376,2573066248132357071398,USPS,2026-06-16,in_transit,2026-06-20T19:57:00-04:00
SS-7746,#5336,03692492693265732759,FedEx,2026-06-16,delivered,2026-06-17T13:00:00-05:00
SS-7755,#5362,8102131251293110059129,FedEx,2026-06-16,delivered,2026-06-17T14:00:00-07:00
SS-7801,#5287,12688122821781923653,FedEx,2026-06-16,delivered,2026-06-19T07:01:00-05:00
SS-7810,#5328,5001418842163090015944,USPS,2026-06-16,delivered,2026-06-17T15:08:00-05:00
SS-7815,#5295,5219626335564343697093,FedEx,2026-06-16,delivered,2026-06-20T11:46:00-05:00
