shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-8042,#8104,3584168784991216558523,UPS,2026-08-29,delivered,2026-08-30T09:37:00-05:00
SS-8182,#8123,91428341108099693084,UPS,2026-08-29,delivered,2026-09-03T14:04:00-05:00
SS-8314,#8158,22310592745238055257,FedEx,2026-08-29,delivered,2026-09-01T13:29:00-04:00
SS-8351,#8163,6441343275604177656124,FedEx,2026-08-29,delivered,2026-08-31T20:38:00-05:00
SS-8431,#8159,32484137681511856724,USPS,2026-08-29,shipped,2026-08-31T07:15:00-07:00
SS-8479,#8132,0963480797050975451052,USPS,2026-08-29,delivered,2026-08-31T13:25:00-05:00
SS-8547,#8157,5679836314624912711307,USPS,2026-08-29,in_transit,2026-08-31T11:00:00-04:00
SS-8558,#8121,1407034910740650,UPS,2026-08-29,in_transit,2026-09-03T12:50:00-07:00
SS-8600,#8109,0368499515421447732449,USPS,2026-08-29,delivered,2026-08-30T17:00:00-04:00
SS-8657,#8161,50968832753273524103,USPS,2026-08-29,in_transit,2026-08-31T14:43:00-05:00
SS-8791,#8147,8584712961803324,FedEx,2026-08-29,delivered,2026-09-03T22:47:00-04:00
SS-8886,#8204,6321119787180933913732,FedEx,2026-08-29,delivered,2026-09-03T14:21:00-07:00
SS-8950,#8108,3217672019111661220190,FedEx,2026-08-29,delivered,2026-08-30T17:19:00-04:00
SS-9050,#8187,4407663493396504,USPS,2026-08-29,delivered,2026-08-31T14:01:00-04:00
SS-9063,#8099,4257316094391368172031,FedEx,2026-08-29,delivered,2026-09-03T19:07:00-07:00
SS-9099,#8114,84719017222405076487,FedEx,2026-08-29,delivered,2026-08-30T08:03:00-04:00
SS-9103,#8084,8690170740392519,FedEx,2026-08-29,delivered,2026-09-03T12:37:00-05:00
SS-9119,#8118,86310505243838058269,FedEx,2026-08-29,delivered,2026-09-03T13:43:00-04:00
SS-9169,#8101,31905772044100794193,UPS,2026-08-29,delivered,2026-09-01T17:00:00-05:00
SS-9188,#8172,43361137118151985458,FedEx,2026-08-29,delivered,2026-08-31T22:51:00-04:00
SS-9202,#8182,0644111973881827306343,UPS,2026-08-29,delivered,2026-09-01T10:49:00-05:00
SS-9231,#8195,2947638083906540259985,FedEx,2026-08-29,delivered,2026-08-31T15:29:00-04:00
SS-9233,#8139,9602667652728453974995,UPS,2026-08-29,shipped,2026-08-30T19:13:00-04:00
SS-9303,#8082,0199184311326611,USPS,2026-08-29,delivery_exception,2026-09-01T11:57:00-04:00
SS-9315,#8169,5301731671560587905224,UPS,2026-08-29,delivered,2026-09-01T13:06:00-05:00
SS-9371,#8189,2601863726319956955922,USPS,2026-08-29,delivered,2026-09-02T22:23:00-04:00
SS-9388,#8129,71276383543468586390,USPS,2026-08-29,shipped,2026-09-01T08:16:00-05:00
SS-9407,#8103,2662565046070014413068,USPS,2026-08-29,shipped,2026-09-03T10:09:00-05:00
SS-9419,#8179,0253084376992964447725,UPS,2026-08-29,delivered,2026-09-02T21:12:00-05:00
SS-9602,#8135,6215938967635367355896,UPS,2026-08-29,delivered,2026-09-01T07:14:00-05:00
SS-9612,#8171,76477090676183762950,FedEx,2026-08-29,delivered,2026-09-01T10:53:00-05:00
SS-9644,#8203,7972092519201828,UPS,2026-08-29,delivered,2026-08-30T09:10:00-04:00
SS-9650,#8138,02990348042479600094,USPS,2026-08-29,delivered,2026-09-03T06:49:00-04:00
SS-9691,#8199,0896546125360640,USPS,2026-08-29,delivered,2026-08-30T10:55:00-05:00
SS-9720,#8196,23502830342437539169,UPS,2026-08-29,delivered,2026-08-30T06:30:00-05:00
SS-9734,#8177,43976309007379499944,FedEx,2026-08-29,delivered,2026-09-02T21:09:00-05:00
SS-9739,#8120,69995285023126532735,USPS,2026-08-29,in_transit,2026-09-02T12:29:00-07:00
SS-9909,#8111,0415063240510265,UPS,2026-08-29,delivered,2026-08-31T11:15:00-04:00
