shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-7035,#5208,9114678669125177852892,USPS,2026-06-15,delivered,2026-06-16T16:36:00-07:00
SS-7037,#5255,4384249818299229,USPS,2026-06-15,delivered,2026-06-17T13:31:00-04:00
SS-7087,#5209,4611254573875717,USPS,2026-06-15,in_transit,2026-06-18T21:17:00-07:00
SS-7093,#5279,50723688767677219034,USPS,2026-06-15,delivered,2026-06-20T21:01:00-05:00
SS-7101,#5331,24154152064361103712,UPS,2026-06-15,delivered,2026-06-19T07:38:00-05:00
SS-7119,#5216,4420678831712100323651,FedEx,2026-06-15,delivered,2026-06-20T18:49:00-05:00
SS-7138,#5298,48709986162299911914,FedEx,2026-06-15,delivered,2026-06-16T08:18:00-05:00
SS-7145,#5211,9446657437489691085899,UPS,2026-06-15,delivered,2026-06-19T16:24:00-05:00
SS-7169,#5231,2698485833394522885158,USPS,2026-06-15,delivered,2026-06-17T18:39:00-07:00
SS-7172,#5244,0439735989334721228160,UPS,2026-06-15,in_transit,2026-06-20T20:40:00-04:00
SS-7212,#5318,15939982455877169472,USPS,2026-06-15,delivered,2026-06-16T16:55:00-07:00
SS-7214,#5215,98762202341326111780,USPS,2026-06-15,delivered,2026-06-19T11:27:00-04:00
SS-7233,#5241,7612286852897558,FedEx,2026-06-15,delivered,2026-06-20T09:08:00-07:00
SS-7236,#5296,22459334419693157279,FedEx,2026-06-15,delivered,2026-06-16T06:27:00-07:00
SS-7319,#5322,6504554781376742662991,USPS,2026-06-15,shipped,2026-06-17T16:41:00-04:00
SS-7410,#5326,1735058319971791100651,FedEx,2026-06-15,delivery_exception,2026-06-18T11:31:00-04:00
SS-7466,#5254,04729277423330591266,FedEx,2026-06-15,delivery_exception,2026-06-20T08:15:00-07:00
SS-7472,#5306,8401184582603408,FedEx,2026-06-15,delivered,2026-06-20T09:59:00-07:00
SS-7486,#5281,54562841772256053134,UPS,2026-06-15,delivered,2026-06-18T22:15:00-04:00
SS-7564,#5270,7272849824741407,FedEx,2026-06-15,delivered,2026-06-19T10:15:00-07:00
SS-7590,#5204,3483152037710704,UPS,2026-06-15,delivery_exception,2026-06-16T19:00:00-07:00
SS-7608,#5333,4213882090883070534967,FedEx,2026-06-15,delivered,2026-06-20T06:19:00-07:00
SS-7675,#5260,73189397490961739970,USPS,2026-06-15,shipped,2026-06-18T11:07:00-07:00
SS-7684,#5272,5732573755344902,USPS,2026-06-15,in_transit,2026-06-16T12:28:00-05:00
SS-7691,#5289,6911289812317955633185,USPS,2026-06-15,delivered,2026-06-20T16:11:00-05:00
SS-7706,#5332,0622723626693351,FedEx,2026-06-15,shipped,2026-06-18T20:24:00-05:00
SS-7719,#5213,8512538921878519358374,FedEx,2026-06-15,delivered,2026-06-16T18:27:00-07:00
SS-7726,#5316,05120800564099512397,FedEx,2026-06-15,delivered,2026-06-20T14:38:00-04:00
SS-7730,#5303,9181589988683452734666,FedEx,2026-06-15,in_transit,2026-06-19T10:07:00-07:00
SS-7737,#5228,11631873280771130621,USPS,2026-06-15,delivered,2026-06-16T13:51:00-05:00
SS-7791,#5234,04132114716560945653,UPS,2026-06-15,delivered,2026-06-18T10:12:00-05:00
SS-7797,#5323,97371122299077560858,UPS,2026-06-15,delivered,2026-06-16T17:16:00-05:00
SS-7819,#5205,92487623039111428178,FedEx,2026-06-15,delivered,2026-06-18T14:52:00-07:00
SS-7835,#5292,5295961111028671,FedEx,2026-06-15,delivered,2026-06-19T16:28:00-04:00
SS-7871,#5227,3911498307482073651189,USPS,2026-06-15,delivered,2026-06-18T15:02:00-04:00
SS-7894,#5312,0230091561829803657744,UPS,2026-06-15,in_transit,2026-06-16T07:29:00-04:00
SS-7905,#5233,4993231234266980,UPS,2026-06-15,in_transit,2026-06-20T11:35:00-07:00
SS-7947,#5284,23255398358446177732,UPS,2026-06-15,delivered,2026-06-19T18:22:00-04:00
SS-7950,#5268,3752988322012560832004,UPS,2026-06-15,delivered,2026-06-16T13:26:00-07:00
SS-7975,#5293,5998989721170889,UPS,2026-06-15,in_transit,2026-06-20T06:03:00-04:00
SS-7999,#5258,8242183854540064,FedEx,2026-06-15,delivered,2026-06-16T10:17:00-07:00
SS-8011,#5329,69510030762054596715,USPS,2026-06-15,delivered,2026-06-19T19:56:00-05:00
