shipment_id,shopify_order_id,tracking_number,carrier,ship_date,status,last_scan_at
SS-7064,#5742,3959953428364408926870,USPS,2026-06-27,in_transit,2026-06-28T18:20:00-04:00
SS-7073,#5770,2339845461567933,USPS,2026-06-27,delivered,2026-06-29T18:24:00-07:00
SS-7088,#5796,7514010512382825867362,FedEx,2026-06-27,in_transit,2026-06-30T13:32:00-04:00
SS-7168,#5737,29221699586693465472,USPS,2026-06-27,delivered,2026-07-01T14:07:00-05:00
SS-7208,#5803,8750036915594284347955,UPS,2026-06-27,in_transit,2026-07-01T13:15:00-05:00
SS-7294,#5743,03093761847870050506,FedEx,2026-06-27,delivered,2026-06-29T15:39:00-04:00
SS-7308,#5820,2625701658046498931950,UPS,2026-06-27,in_transit,2026-06-30T09:42:00-05:00
SS-7324,#5787,20456504481832192855,FedEx,2026-06-27,delivered,2026-07-01T18:27:00-07:00
SS-7330,#5766,28938911908334280138,FedEx,2026-06-27,delivered,2026-07-01T06:30:00-07:00
SS-7335,#5781,14773201017026952499,FedEx,2026-06-27,delivered,2026-07-01T20:24:00-07:00
SS-7381,#5729,77119918081213524787,FedEx,2026-06-27,delivered,2026-06-28T20:17:00-07:00
SS-7391,#5819,76228277288137702851,UPS,2026-06-27,delivered,2026-06-29T12:10:00-04:00
SS-7424,#5790,7341514888143111,USPS,2026-06-27,shipped,2026-06-30T21:04:00-07:00
SS-7477,#5779,2849718594849102,FedEx,2026-06-27,delivered,2026-06-29T12:58:00-07:00
SS-7507,#5761,2131451951510922685926,UPS,2026-06-27,delivered,2026-07-02T14:35:00-05:00
SS-7509,#5741,6421522655767695236687,FedEx,2026-06-27,in_transit,2026-07-01T20:48:00-07:00
SS-7530,#5738,66558685127652892866,FedEx,2026-06-27,delivered,2026-06-30T16:05:00-04:00
SS-7624,#5710,3577881161620281237106,USPS,2026-06-27,delivered,2026-06-29T22:55:00-07:00
SS-7649,#5711,8171516025298670766046,UPS,2026-06-27,delivered,2026-06-30T19:07:00-04:00
SS-7661,#5774,6945515888636774722640,UPS,2026-06-27,delivery_exception,2026-06-30T10:55:00-04:00
SS-7747,#5736,9801110005155323415959,FedEx,2026-06-27,delivered,2026-07-01T14:43:00-04:00
SS-7761,#5747,5757475833920567,UPS,2026-06-27,delivered,2026-06-30T19:32:00-07:00
SS-7809,#5721,94896340679176651221,UPS,2026-06-27,delivered,2026-06-29T10:19:00-04:00
SS-7814,#5802,7269608437685507896793,UPS,2026-06-27,delivered,2026-06-30T09:24:00-04:00
SS-7853,#5752,21988192778851905348,FedEx,2026-06-27,in_transit,2026-06-29T17:00:00-04:00
SS-7872,#5713,3940655782019043223023,USPS,2026-06-27,delivered,2026-07-02T11:52:00-04:00
SS-7893,#5773,65306011987561786880,UPS,2026-06-27,delivery_exception,2026-06-29T18:10:00-05:00
SS-7902,#5769,3543788260335910157090,USPS,2026-06-27,in_transit,2026-07-01T15:20:00-07:00
SS-7921,#5817,36820506821223552165,FedEx,2026-06-27,delivered,2026-07-01T19:59:00-05:00
SS-7923,#5821,96790898436998480220,FedEx,2026-06-27,delivered,2026-07-01T08:41:00-07:00
